	disease-id	gene-id	source
18810	MESH:D004374	185	CTD_human
18811	MESH:D004374	673	HPO
18812	MESH:D004374	1131	HPO
18813	MESH:D004374	1387	HPO
18814	MESH:D004374	1717	HPO
18815	MESH:D004374	1837	HPO
18816	MESH:D004374	1889	HPO
18817	MESH:D004374	1954	HPO
18818	MESH:D004374	2033	HPO
18819	MESH:D004374	2200	HPO
18820	MESH:D004374	2201	HPO
18821	MESH:D004374	2239	HPO
18822	MESH:D004374	2294	HPO
18823	MESH:D004374	2296	HPO
18824	MESH:D004374	2303	HPO
18825	MESH:D004374	2316	HPO
18826	MESH:D004374	2627	HPO
18827	MESH:D004374	2702	HPO
18828	MESH:D004374	2703	HPO
18829	MESH:D004374	2719	HPO
18830	MESH:D004374	2737	HPO
18831	MESH:D004374	3239	HPO
18832	MESH:D004374	3248	HPO
18833	MESH:D004374	3476	HPO
18834	MESH:D004374	3756	HPO
18835	MESH:D004374	3764	HPO
18836	MESH:D004374	4000	HPO
18837	MESH:D004374	4089	HPO
18838	MESH:D004374	4613	HPO
18839	MESH:D004374	4625	HPO
18840	MESH:D004374	4629	HPO
18841	MESH:D004374	4784	HPO
18842	MESH:D004374	4853	HPO
18843	MESH:D004374	4854	HPO
18844	MESH:D004374	4878	CTD_human
18845	MESH:D004374	4990	HPO
18846	MESH:D004374	5189	HPO
18847	MESH:D004374	5604	HPO
18848	MESH:D004374	5740	CTD_human
18849	MESH:D004374	5781	HPO
18850	MESH:D004374	5950	HPO
18851	MESH:D004374	6657	HPO
18852	MESH:D004374	6888	HPO
18853	MESH:D004374	6899	HPO
18854	MESH:D004374	6909	HPO
18855	MESH:D004374	7021	CTD_human;HPO
18856	MESH:D004374	7046	HPO
18857	MESH:D004374	7048	HPO
18858	MESH:D004374	7185	CTD_human
18859	MESH:D004374	7372	HPO
18860	MESH:D004374	7547	HPO
18861	MESH:D004374	7994	HPO
18862	MESH:D004374	8626	HPO
18863	MESH:D004374	8813	HPO
18864	MESH:D004374	9496	HPO
18865	MESH:D004374	9723	HPO
18866	MESH:D004374	9839	HPO
18867	MESH:D004374	10060	HPO
18868	MESH:D004374	10102	HPO
18869	MESH:D004374	10225	HPO
18870	MESH:D004374	10269	HPO
18871	MESH:D004374	23384	HPO
18872	MESH:D004374	23556	HPO
18873	MESH:D004374	25885	HPO
18874	MESH:D004374	26227	HPO
18875	MESH:D004374	27031	HPO
18876	MESH:D004374	27125	HPO
18877	MESH:D004374	28952	HPO
18878	MESH:D004374	51021	HPO
18879	MESH:D004374	51057	HPO
18880	MESH:D004374	51604	HPO
18881	MESH:D004374	51715	HPO
18882	MESH:D004374	54880	HPO
18883	MESH:D004374	54903	HPO
18884	MESH:D004374	55636	HPO
18885	MESH:D004379	4292	HPO
18886	MESH:D004379	4436	HPO
18887	MESH:D004381	28	CTD_human
18888	MESH:D004381	4843	CTD_human
18889	MESH:D004381	5321	CTD_human
18890	MESH:D004381	5340	HPO
18891	MESH:D004381	5743	CTD_human
18892	MESH:D004381	7040	CTD_human
18893	MESH:D004381	8000	CTD_human
18894	MESH:D004387	780895	CTD_human
18895	MESH:D004392	1280	HPO
18896	MESH:D004392	1404	CTD_human
18897	MESH:D004392	1836	HPO
18898	MESH:D004392	2072	HPO
18899	MESH:D004392	2074	HPO
18900	MESH:D004392	2200	HPO
18901	MESH:D004392	2260	HPO
18902	MESH:D004392	2261	HPO
18903	MESH:D004392	2317	HPO
18904	MESH:D004392	2688	HPO
18905	MESH:D004392	2690	HPO
18906	MESH:D004392	2720	HPO
18907	MESH:D004392	3423	HPO
18908	MESH:D004392	3636	HPO
18909	MESH:D004392	4054	HPO
18910	MESH:D004392	4998	CTD_human
18911	MESH:D004392	5130	HPO
18912	MESH:D004392	5191	HPO
18913	MESH:D004392	5205	HPO
18914	MESH:D004392	5476	HPO
18915	MESH:D004392	5745	HPO
18916	MESH:D004392	5831	HPO
18917	MESH:D004392	5832	HPO
18918	MESH:D004392	6023	HPO
18919	MESH:D004392	6473	HPO
18920	MESH:D004392	6777	HPO
18921	MESH:D004392	6911	HPO
18922	MESH:D004392	7038	CTD_human
18923	MESH:D004392	9321	HPO
18924	MESH:D004392	10293	CTD_human
18925	MESH:D004392	10683	HPO
18926	MESH:D004392	10733	CTD_human
18927	MESH:D004392	10908	HPO
18928	MESH:D004392	25942	CTD_human
18929	MESH:D004392	51199	HPO
18930	MESH:D004392	51574	HPO
18931	MESH:D004392	54361	CTD_human
18932	MESH:D004393	2688	HPO
18933	MESH:D004393	5449	CTD_human
18934	MESH:D004393	6658	HPO
18935	MESH:D004393	8022	HPO
18936	MESH:D004401	22	HPO
18937	MESH:D004401	111	HPO
18938	MESH:D004401	224	HPO
18939	MESH:D004401	274	HPO
18940	MESH:D004401	367	HPO
18941	MESH:D004401	410	HPO
18942	MESH:D004401	472	HPO
18943	MESH:D004401	477	HPO
18944	MESH:D004401	478	HPO
18945	MESH:D004401	540	HPO
18946	MESH:D004401	549	HPO
18947	MESH:D004401	617	HPO
18948	MESH:D004401	673	HPO
18949	MESH:D004401	767	HPO
18950	MESH:D004401	773	HPO
18951	MESH:D004401	785	HPO
18952	MESH:D004401	950	HPO
18953	MESH:D004401	953	HPO
18954	MESH:D004401	1106	HPO
18955	MESH:D004401	1134	HPO
18956	MESH:D004401	1145	HPO
18957	MESH:D004401	1161	HPO
18958	MESH:D004401	1201	HPO
18959	MESH:D004401	1352	HPO
18960	MESH:D004401	1355	HPO
18961	MESH:D004401	1356	HPO
18962	MESH:D004401	1476	HPO
18963	MESH:D004401	1639	HPO
18964	MESH:D004401	1641	HPO
18965	MESH:D004401	1678	HPO
18966	MESH:D004401	1861	HPO
18967	MESH:D004401	1938	HPO
18968	MESH:D004401	1967	HPO
18969	MESH:D004401	2146	HPO
18970	MESH:D004401	2332	HPO
18971	MESH:D004401	2395	HPO
18972	MESH:D004401	2512	HPO
18973	MESH:D004401	2521	HPO
18974	MESH:D004401	2673	HPO
18975	MESH:D004401	2697	HPO
18976	MESH:D004401	2705	HPO
18977	MESH:D004401	2799	HPO
18978	MESH:D004401	2895	HPO
18979	MESH:D004401	2911	HPO
18980	MESH:D004401	2937	HPO
18981	MESH:D004401	3028	HPO
18982	MESH:D004401	3074	HPO
18983	MESH:D004401	3208	HPO
18984	MESH:D004401	3251	HPO
18985	MESH:D004401	3736	HPO
18986	MESH:D004401	3748	HPO
18987	MESH:D004401	3752	HPO
18988	MESH:D004401	3845	HPO
18989	MESH:D004401	4099	HPO
18990	MESH:D004401	4125	HPO
18991	MESH:D004401	4137	HPO
18992	MESH:D004401	4361	HPO
18993	MESH:D004401	4591	HPO
18994	MESH:D004401	4594	HPO
18995	MESH:D004401	4695	HPO
18996	MESH:D004401	4704	HPO
18997	MESH:D004401	4705	HPO
18998	MESH:D004401	4722	HPO
18999	MESH:D004401	4724	HPO
19000	MESH:D004401	4728	HPO
19001	MESH:D004401	4864	CTD_human;HPO
19002	MESH:D004401	4893	HPO
19003	MESH:D004401	4929	HPO
19004	MESH:D004401	5111	HPO
19005	MESH:D004401	5155	HPO
19006	MESH:D004401	5159	HPO
19007	MESH:D004401	5173	HPO
19008	MESH:D004401	5192	HPO
19009	MESH:D004401	5216	HPO
19010	MESH:D004401	5238	HPO
19011	MESH:D004401	5274	HPO
19012	MESH:D004401	5354	HPO
19013	MESH:D004401	5428	HPO
19014	MESH:D004401	5521	HPO
19015	MESH:D004401	5582	HPO
19016	MESH:D004401	5621	HPO
19017	MESH:D004401	5654	HPO
19018	MESH:D004401	5660	HPO
19019	MESH:D004401	5663	HPO
19020	MESH:D004401	5781	HPO
19021	MESH:D004401	5828	HPO
19022	MESH:D004401	5832	HPO
19023	MESH:D004401	5894	HPO
19024	MESH:D004401	5917	HPO
19025	MESH:D004401	5922	HPO
19026	MESH:D004401	6016	HPO
19027	MESH:D004401	6310	HPO
19028	MESH:D004401	6311	HPO
19029	MESH:D004401	6315	HPO
19030	MESH:D004401	6389	HPO
19031	MESH:D004401	6529	HPO
19032	MESH:D004401	6548	HPO
19033	MESH:D004401	6567	HPO
19034	MESH:D004401	6571	HPO
19035	MESH:D004401	6575	HPO
19036	MESH:D004401	6611	HPO
19037	MESH:D004401	6616	HPO
19038	MESH:D004401	6622	HPO
19039	MESH:D004401	6654	HPO
19040	MESH:D004401	6655	HPO
19041	MESH:D004401	6687	HPO
19042	MESH:D004401	6697	HPO
19043	MESH:D004401	6712	HPO
19044	MESH:D004401	6785	HPO
19045	MESH:D004401	6834	HPO
19046	MESH:D004401	6843	HPO
19047	MESH:D004401	6908	HPO
19048	MESH:D004401	7080	HPO
19049	MESH:D004401	7274	HPO
19050	MESH:D004401	7276	HPO
19051	MESH:D004401	7415	HPO
19052	MESH:D004401	7436	HPO
19053	MESH:D004401	7466	HPO
19054	MESH:D004401	7518	HPO
19055	MESH:D004401	8086	HPO
19056	MESH:D004401	8106	HPO
19057	MESH:D004401	8139	HPO
19058	MESH:D004401	8216	HPO
19059	MESH:D004401	8292	HPO
19060	MESH:D004401	8398	HPO
19061	MESH:D004401	8575	HPO
19062	MESH:D004401	8622	CTD_human;HPO
19063	MESH:D004401	8722	HPO
19064	MESH:D004401	8867	HPO
19065	MESH:D004401	8878	HPO
19066	MESH:D004401	8890	HPO
19067	MESH:D004401	8891	HPO
19068	MESH:D004401	8892	HPO
19069	MESH:D004401	8893	HPO
19070	MESH:D004401	9213	HPO
19071	MESH:D004401	9217	HPO
19072	MESH:D004401	9420	HPO
19073	MESH:D004401	9570	HPO
19074	MESH:D004401	9627	HPO
19075	MESH:D004401	9640	HPO
19076	MESH:D004401	9711	HPO
19077	MESH:D004401	9782	HPO
19078	MESH:D004401	9829	HPO
19079	MESH:D004401	9895	HPO
19080	MESH:D004401	10133	HPO
19081	MESH:D004401	10273	HPO
19082	MESH:D004401	10280	HPO
19083	MESH:D004401	10528	HPO
19084	MESH:D004401	10577	HPO
19085	MESH:D004401	10717	HPO
19086	MESH:D004401	10743	HPO
19087	MESH:D004401	10749	HPO
19088	MESH:D004401	10939	HPO
19089	MESH:D004401	11128	HPO
19090	MESH:D004401	11160	HPO
19091	MESH:D004401	11277	HPO
19092	MESH:D004401	23111	HPO
19093	MESH:D004401	23203	HPO
19094	MESH:D004401	23230	HPO
19095	MESH:D004401	23259	HPO
19096	MESH:D004401	23261	HPO
19097	MESH:D004401	23312	HPO
19098	MESH:D004401	23345	HPO
19099	MESH:D004401	23435	HPO
19100	MESH:D004401	23503	HPO
19101	MESH:D004401	23522	HPO
19102	MESH:D004401	23533	HPO
19103	MESH:D004401	25793	HPO
19104	MESH:D004401	25814	HPO
19105	MESH:D004401	25914	HPO
19106	MESH:D004401	25953	HPO
19107	MESH:D004401	25978	HPO
19108	MESH:D004401	26090	HPO
19109	MESH:D004401	26278	HPO
19110	MESH:D004401	26503	HPO
19111	MESH:D004401	27235	HPO
19112	MESH:D004401	29110	HPO
19113	MESH:D004401	29978	HPO
19114	MESH:D004401	50484	HPO
19115	MESH:D004401	50640	HPO
19116	MESH:D004401	51741	HPO
19117	MESH:D004401	51761	HPO
19118	MESH:D004401	51816	HPO
19119	MESH:D004401	54476	HPO
19120	MESH:D004401	54840	HPO
19121	MESH:D004401	54888	HPO
19122	MESH:D004401	54902	HPO
19123	MESH:D004401	55129	HPO
19124	MESH:D004401	55145	HPO
19125	MESH:D004401	55149	HPO
19126	MESH:D004401	55280	HPO
19127	MESH:D004401	55532	HPO
19128	MESH:D004401	55572	HPO
19129	MESH:D004401	55703	HPO
19130	MESH:D004402	8518	CTD_human;ORPHANET;UNIPROT
19131	MESH:D004406	959	HPO
19132	MESH:D004406	3514	CTD_human
19133	MESH:D004406	4683	HPO
19134	MESH:D004406	8517	HPO
19135	MESH:D004407	207	HPO
19136	MESH:D004407	999	HPO
19137	MESH:D004407	1499	HPO
19138	MESH:D004407	4214	HPO
19139	MESH:D004407	5071	HPO
19140	MESH:D004407	5290	HPO
19141	MESH:D004407	6662	HPO
19142	MESH:D004409	847	CTD_human
19143	MESH:D004409	885	CTD_human
19144	MESH:D004409	1812	CTD_human
19145	MESH:D004409	1813	CTD_human
19146	MESH:D004409	1814	CTD_human
19147	MESH:D004409	2354	CTD_human
19148	MESH:D004409	2571	CTD_human
19149	MESH:D004409	2643	CTD_human
19150	MESH:D004409	2668	CTD_human
19151	MESH:D004409	5173	CTD_human
19152	MESH:D004409	5179	CTD_human
19153	MESH:D004409	5923	CTD_human
19154	MESH:D004409	7054	CTD_human
19155	MESH:D004409	8787	CTD_human
19156	MESH:D004409	9456	CTD_human
19157	MESH:D004410	1867	CTD_human
19158	MESH:D004410	2896	HPO;HPO
19159	MESH:D004410	4137	HPO;HPO
19160	MESH:D004410	5663	HPO;HPO
19161	MESH:D004410	7415	HPO;HPO
19162	MESH:D004410	8878	HPO
19163	MESH:D004410	9856	CTD_human
19164	MESH:D004410	11192	CTD_human
19165	MESH:D004410	25978	HPO;HPO
19166	MESH:D004410	51473	CTD_human
19167	MESH:D004410	54209	HPO;HPO
19168	MESH:D004410	161582	CTD_human
19169	MESH:D004410	171089	CTD_human
19170	MESH:D004410	266691	CTD_human
19171	MESH:D004410	406874	CTD_human
19172	MESH:D004410	474159	CTD_human
19173	MESH:D004412	551	CTD_human
19174	MESH:D004412	1528	HPO
19175	MESH:D004412	1586	HPO
19176	MESH:D004412	5020	CTD_human
19177	MESH:D004412	9049	HPO
19178	MESH:D004413	60	CTD_human
19179	MESH:D004414	857	HPO
19180	MESH:D004414	1235	HPO
19181	MESH:D004414	1490	HPO
19182	MESH:D004414	3123	HPO
19183	MESH:D004414	3663	HPO
19184	MESH:D004414	4221	HPO
19185	MESH:D004414	9049	HPO
19186	MESH:D004414	10758	HPO
19187	MESH:D004414	23765	HPO
19188	MESH:D004416	5728	HPO
19189	MESH:D004417	94	HPO
19190	MESH:D004417	283	HPO
19191	MESH:D004417	338	HPO
19192	MESH:D004417	546	HPO
19193	MESH:D004417	659	HPO
19194	MESH:D004417	846	HPO
19195	MESH:D004417	857	HPO
19196	MESH:D004417	1235	HPO
19197	MESH:D004417	1439	HPO
19198	MESH:D004417	1490	HPO
19199	MESH:D004417	1610	HPO
19200	MESH:D004417	1639	HPO
19201	MESH:D004417	1776	HPO
19202	MESH:D004417	1824	HPO
19203	MESH:D004417	2022	HPO
19204	MESH:D004417	2043	HPO
19205	MESH:D004417	2066	HPO
19206	MESH:D004417	2203	HPO
19207	MESH:D004417	2521	HPO
19208	MESH:D004417	2548	HPO
19209	MESH:D004417	2629	HPO
19210	MESH:D004417	3043	HPO
19211	MESH:D004417	3123	HPO
19212	MESH:D004417	3178	HPO
19213	MESH:D004417	3663	HPO
19214	MESH:D004417	3763	HPO
19215	MESH:D004417	3909	HPO
19216	MESH:D004417	3914	HPO
19217	MESH:D004417	3918	HPO
19218	MESH:D004417	3949	HPO
19219	MESH:D004417	4141	HPO
19220	MESH:D004417	4566	HPO
19221	MESH:D004417	4744	HPO
19222	MESH:D004417	4879	CTD_human
19223	MESH:D004417	5216	HPO
19224	MESH:D004417	5265	HPO
19225	MESH:D004417	5444	HPO
19226	MESH:D004417	5445	HPO
19227	MESH:D004417	5446	HPO
19228	MESH:D004417	5630	HPO
19229	MESH:D004417	6311	HPO
19230	MESH:D004417	6331	HPO
19231	MESH:D004417	6439	HPO
19232	MESH:D004417	6576	HPO
19233	MESH:D004417	6609	HPO
19234	MESH:D004417	6647	HPO
19235	MESH:D004417	7248	HPO
19236	MESH:D004417	7249	HPO
19237	MESH:D004417	7414	HPO
19238	MESH:D004417	7415	HPO
19239	MESH:D004417	7454	HPO
19240	MESH:D004417	7456	HPO
19241	MESH:D004417	8878	HPO
19242	MESH:D004417	9217	HPO
19243	MESH:D004417	9244	HPO
19244	MESH:D004417	9782	HPO
19245	MESH:D004417	9896	HPO
19246	MESH:D004417	10133	HPO
19247	MESH:D004417	10891	HPO
19248	MESH:D004417	11222	HPO
19249	MESH:D004417	23025	HPO
19250	MESH:D004417	23435	HPO
19251	MESH:D004417	23479	HPO
19252	MESH:D004417	23594	HPO
19253	MESH:D004417	25978	HPO
19254	MESH:D004417	26119	HPO
19255	MESH:D004417	29110	HPO
19256	MESH:D004417	29978	HPO
19257	MESH:D004417	51604	HPO
19258	MESH:D004417	54209	HPO
19259	MESH:D004418	59	HPO
19260	MESH:D004418	2200	HPO
19261	MESH:D004418	2301	HPO
19262	MESH:D004418	4015	HPO
19263	MESH:D004418	4088	HPO
19264	MESH:D004418	4629	HPO
19265	MESH:D004418	4638	HPO
19266	MESH:D004418	5592	HPO
19267	MESH:D004418	7042	HPO
19268	MESH:D004418	7043	HPO
19269	MESH:D004418	7046	HPO
19270	MESH:D004418	7048	HPO
19271	MESH:D004418	8076	HPO
19272	MESH:D004421	51	HPO
19273	MESH:D004421	60	CTD_human
19274	MESH:D004421	111	HPO
19275	MESH:D004421	410	HPO
19276	MESH:D004421	472	HPO
19277	MESH:D004421	477	HPO
19278	MESH:D004421	478	CTD_human;HPO
19279	MESH:D004421	540	HPO
19280	MESH:D004421	549	HPO
19281	MESH:D004421	617	HPO
19282	MESH:D004421	773	HPO
19283	MESH:D004421	774	HPO
19284	MESH:D004421	1137	CTD_human
19285	MESH:D004421	1282	HPO
19286	MESH:D004421	1352	HPO
19287	MESH:D004421	1355	HPO
19288	MESH:D004421	1565	CTD_human
19289	MESH:D004421	1593	HPO
19290	MESH:D004421	1644	HPO
19291	MESH:D004421	1678	HPO
19292	MESH:D004421	1737	HPO
19293	MESH:D004421	1738	HPO
19294	MESH:D004421	1861	CTD_human
19295	MESH:D004421	1893	HPO
19296	MESH:D004421	2290	HPO
19297	MESH:D004421	2512	HPO
19298	MESH:D004421	2629	HPO
19299	MESH:D004421	2639	HPO
19300	MESH:D004421	2643	CTD_human;HPO
19301	MESH:D004421	2720	HPO
19302	MESH:D004421	2774	CTD_human;HPO
19303	MESH:D004421	3251	HPO
19304	MESH:D004421	3785	HPO
19305	MESH:D004421	4143	HPO
19306	MESH:D004421	4204	HPO
19307	MESH:D004421	4329	HPO
19308	MESH:D004421	4358	HPO
19309	MESH:D004421	4361	HPO
19310	MESH:D004421	4508	HPO
19311	MESH:D004421	4514	HPO
19312	MESH:D004421	4519	HPO
19313	MESH:D004421	4535	HPO
19314	MESH:D004421	4536	HPO
19315	MESH:D004421	4538	HPO
19316	MESH:D004421	4539	HPO
19317	MESH:D004421	4540	HPO
19318	MESH:D004421	4541	HPO
19319	MESH:D004421	4594	HPO
19320	MESH:D004421	4695	HPO
19321	MESH:D004421	4704	HPO
19322	MESH:D004421	4705	HPO
19323	MESH:D004421	4722	HPO
19324	MESH:D004421	4724	HPO
19325	MESH:D004421	4728	HPO
19326	MESH:D004421	4864	HPO
19327	MESH:D004421	4929	HPO
19328	MESH:D004421	5071	HPO
19329	MESH:D004421	5095	HPO
19330	MESH:D004421	5096	HPO
19331	MESH:D004421	5155	HPO
19332	MESH:D004421	5159	HPO
19333	MESH:D004421	5160	HPO
19334	MESH:D004421	5354	HPO
19335	MESH:D004421	5660	HPO
19336	MESH:D004421	5663	HPO
19337	MESH:D004421	5805	HPO
19338	MESH:D004421	5860	HPO
19339	MESH:D004421	6342	CTD_human
19340	MESH:D004421	6389	HPO
19341	MESH:D004421	6392	HPO
19342	MESH:D004421	6531	HPO
19343	MESH:D004421	6535	HPO
19344	MESH:D004421	6571	HPO
19345	MESH:D004421	6575	HPO
19346	MESH:D004421	6622	HPO
19347	MESH:D004421	6697	HPO
19348	MESH:D004421	6834	HPO
19349	MESH:D004421	6843	HPO
19350	MESH:D004421	6908	HPO
19351	MESH:D004421	7054	CTD_human;HPO
19352	MESH:D004421	7080	HPO
19353	MESH:D004421	7167	HPO
19354	MESH:D004421	7415	HPO
19355	MESH:D004421	8050	HPO
19356	MESH:D004421	8398	HPO
19357	MESH:D004421	8575	CTD_human;HPO
19358	MESH:D004421	8803	HPO
19359	MESH:D004421	8867	HPO
19360	MESH:D004421	9627	HPO
19361	MESH:D004421	9829	HPO
19362	MESH:D004421	10102	HPO
19363	MESH:D004421	10134	HPO
19364	MESH:D004421	10479	HPO
19365	MESH:D004421	10535	HPO
19366	MESH:D004421	10577	HPO
19367	MESH:D004421	10717	HPO
19368	MESH:D004421	10939	HPO
19369	MESH:D004421	11128	HPO
19370	MESH:D004421	11152	HPO
19371	MESH:D004421	11277	HPO
19372	MESH:D004421	11284	HPO
19373	MESH:D004421	23230	HPO
19374	MESH:D004421	23312	HPO
19375	MESH:D004421	23636	HPO
19376	MESH:D004421	25792	CTD_human
19377	MESH:D004421	25793	HPO
19378	MESH:D004421	25953	HPO
19379	MESH:D004421	25978	HPO
19380	MESH:D004421	26275	HPO
19381	MESH:D004421	26580	HPO
19382	MESH:D004421	27010	HPO
19383	MESH:D004421	27089	HPO
19384	MESH:D004421	27249	HPO
19385	MESH:D004421	29978	HPO
19386	MESH:D004421	50640	HPO
19387	MESH:D004421	51601	HPO
19388	MESH:D004421	51733	HPO
19389	MESH:D004421	54840	HPO
19390	MESH:D004421	54902	HPO
19391	MESH:D004421	55145	CTD_human;HPO
19392	MESH:D004421	55532	CTD_human;HPO
19393	MESH:D004421	55572	HPO
19394	MESH:D004421	55703	HPO
19395	MESH:D004421	84947	CTD_human
19396	MESH:D004422	103	HPO
19397	MESH:D004422	1861	HPO
19398	MESH:D004422	3208	HPO
19399	MESH:D004422	6872	HPO
19400	MESH:D004422	55145	HPO
19401	MESH:D004427	1836	CTD_human
19402	MESH:D004437	4625	HPO;ORPHANET
19403	MESH:D004438	368	HPO
19404	MESH:D004438	538	HPO
19405	MESH:D004438	540	HPO
19406	MESH:D004438	546	HPO
19407	MESH:D004438	715	HPO
19408	MESH:D004438	861	HPO
19409	MESH:D004438	950	HPO
19410	MESH:D004438	1130	HPO
19411	MESH:D004438	1277	HPO
19412	MESH:D004438	1278	HPO
19413	MESH:D004438	1281	HPO
19414	MESH:D004438	1289	HPO
19415	MESH:D004438	1290	HPO
19416	MESH:D004438	2120	HPO
19417	MESH:D004438	2147	HPO
19418	MESH:D004438	2153	HPO
19419	MESH:D004438	2157	HPO
19420	MESH:D004438	2162	HPO
19421	MESH:D004438	2165	HPO
19422	MESH:D004438	2175	HPO
19423	MESH:D004438	2176	HPO
19424	MESH:D004438	2177	HPO
19425	MESH:D004438	2178	HPO
19426	MESH:D004438	2623	HPO
19427	MESH:D004438	2629	HPO
19428	MESH:D004438	2677	HPO
19429	MESH:D004438	2778	HPO
19430	MESH:D004438	2811	HPO
19431	MESH:D004438	3039	HPO
19432	MESH:D004438	3040	HPO
19433	MESH:D004438	3257	HPO
19434	MESH:D004438	3673	HPO
19435	MESH:D004438	3674	HPO
19436	MESH:D004438	3690	HPO
19437	MESH:D004438	3717	HPO
19438	MESH:D004438	3852	HPO
19439	MESH:D004438	3861	HPO
19440	MESH:D004438	4088	HPO
19441	MESH:D004438	4352	HPO
19442	MESH:D004438	4627	HPO
19443	MESH:D004438	5023	HPO
19444	MESH:D004438	5167	HPO
19445	MESH:D004438	5328	HPO
19446	MESH:D004438	5339	HPO
19447	MESH:D004438	5345	HPO
19448	MESH:D004438	5351	HPO
19449	MESH:D004438	5566	HPO
19450	MESH:D004438	5573	HPO
19451	MESH:D004438	6916	HPO
19452	MESH:D004438	7042	HPO
19453	MESH:D004438	7148	HPO
19454	MESH:D004438	7450	HPO
19455	MESH:D004438	7454	HPO
19456	MESH:D004438	7456	HPO
19457	MESH:D004438	8328	HPO
19458	MESH:D004438	8985	HPO
19459	MESH:D004438	9049	HPO
19460	MESH:D004438	9101	HPO
19461	MESH:D004438	9509	HPO
19462	MESH:D004438	11107	HPO
19463	MESH:D004438	11234	HPO
19464	MESH:D004438	22852	HPO
19465	MESH:D004438	23218	HPO
19466	MESH:D004438	50940	HPO
19467	MESH:D004438	51206	HPO
19468	MESH:D004438	54453	HPO
19469	MESH:D004438	54790	HPO
19470	MESH:D004443	213	CTD_human
19471	MESH:D004443	3043	CTD_human
19472	MESH:D004443	7018	CTD_human
19473	MESH:D004454	2896	HPO
19474	MESH:D004454	4137	HPO
19475	MESH:D004454	5663	HPO
19476	MESH:D004454	7319	HPO
19477	MESH:D004454	7415	HPO
19478	MESH:D004454	8878	HPO
19479	MESH:D004454	10743	HPO
19480	MESH:D004454	25978	HPO
19481	MESH:D004454	54209	HPO
19482	MESH:D004461	10699	HPO
19483	MESH:D004476	526	HPO
19484	MESH:D004476	1001	HPO
19485	MESH:D004476	1294	HPO
19486	MESH:D004476	1308	HPO
19487	MESH:D004476	1349	HPO
19488	MESH:D004476	2121	HPO
19489	MESH:D004476	3229	HPO
19490	MESH:D004476	3516	HPO
19491	MESH:D004476	3655	HPO
19492	MESH:D004476	3691	CTD_human;HPO
19493	MESH:D004476	3861	HPO
19494	MESH:D004476	3909	HPO
19495	MESH:D004476	3914	HPO
19496	MESH:D004476	3918	HPO
19497	MESH:D004476	4792	HPO
19498	MESH:D004476	4851	HPO
19499	MESH:D004476	5317	HPO
19500	MESH:D004476	5339	HPO
19501	MESH:D004476	5818	HPO
19502	MESH:D004476	7020	HPO
19503	MESH:D004476	8517	HPO
19504	MESH:D004476	8626	HPO;HPO
19505	MESH:D004476	9790	ORPHANET;UNIPROT
19506	MESH:D004476	10804	CTD_human;HPO;ORPHANET;UNIPROT
19507	MESH:D004476	10913	HPO
19508	MESH:D004476	22861	HPO
19509	MESH:D004476	51360	HPO
19510	MESH:D004476	54567	HPO;ORPHANET
19511	MESH:D004479	444	HPO
19512	MESH:D004479	875	HPO
19513	MESH:D004479	1277	HPO
19514	MESH:D004479	1289	HPO
19515	MESH:D004479	1290	HPO
19516	MESH:D004479	1301	HPO
19517	MESH:D004479	2200	CTD_human;HPO;ORPHANET
19518	MESH:D004479	2201	HPO
19519	MESH:D004479	4053	HPO
19520	MESH:D004479	4337	HPO
19521	MESH:D004479	4338	HPO
19522	MESH:D004479	6821	HPO
19523	MESH:D004479	6890	HPO
19524	MESH:D004479	6891	HPO
19525	MESH:D004479	6892	HPO
19526	MESH:D004479	10157	HPO
19527	MESH:D004479	54507	HPO;ORPHANET
19528	MESH:D004480	7476	HPO
19529	MESH:D004480	25836	HPO
19530	MESH:D004483	19	HPO
19531	MESH:D004483	242	HPO
19532	MESH:D004483	1294	HPO
19533	MESH:D004483	1643	HPO
19534	MESH:D004483	1723	HPO
19535	MESH:D004483	2068	HPO
19536	MESH:D004483	2074	HPO
19537	MESH:D004483	2303	HPO
19538	MESH:D004483	2629	HPO
19539	MESH:D004483	3655	HPO
19540	MESH:D004483	3691	HPO
19541	MESH:D004483	4312	HPO
19542	MESH:D004483	5339	HPO
19543	MESH:D004483	5429	HPO
19544	MESH:D004483	6303	HPO
19545	MESH:D004483	7051	HPO
19546	MESH:D004483	7507	HPO
19547	MESH:D004483	7508	HPO
19548	MESH:D004483	26154	HPO
19549	MESH:D004483	51099	HPO
19550	MESH:D004483	51360	HPO
19551	MESH:D004485	841	HPO
19552	MESH:D004485	917	HPO
19553	MESH:D004485	929	CTD_human
19554	MESH:D004485	940	HPO
19555	MESH:D004485	1475	HPO
19556	MESH:D004485	1493	HPO
19557	MESH:D004485	1535	HPO
19558	MESH:D004485	1536	HPO
19559	MESH:D004485	1717	HPO
19560	MESH:D004485	1896	HPO
19561	MESH:D004485	2235	HPO
19562	MESH:D004485	2312	CTD_human;HPO
19563	MESH:D004485	3119	HPO
19564	MESH:D004485	3123	HPO
19565	MESH:D004485	3248	HPO
19566	MESH:D004485	3559	HPO
19567	MESH:D004485	3575	HPO
19568	MESH:D004485	3848	HPO
