pmid	food-id	disease-id	association
22230844	Plant ID:4097	MESH:D063646	Negative
22230844	Plant ID:4097	MESH:D004194	Negative
22231431	Plant ID:4097	MESH:D009894	Negative
22231431	Plant ID:4097	MESH:D009369	Negative
22231431	Plant ID:4097	MESH:D007239	Negative
22231431	Plant ID:4097	MESH:D007239	Negative
22231470	Plant ID:4054	MESH:D002544	Positive
22231508	Plant ID:4097	MESH:D009369	Negative
22231745	Plant ID:3483	MESH:D063646	Positive
22231819	Plant ID:4097	MESH:D003643	Negative
22231825	Plant ID:4097	MESH:D063646	Negative
22232247	Plant ID:39367	MESH:D019636	Positive
22232247	Plant ID:39367	MESH:D001523	Positive
22233040	Plant ID:112863	MESH:D019636	Positive
22233040	Plant ID:112863	MESH:D020258	Positive
22233765	Plant ID:4045	MESH:D007511	Positive
22233765	Plant ID:4045	MESH:D015140	Positive
22233765	Plant ID:4045	MESH:D007511	Positive
22233765	Plant ID:4045	MESH:D015140	Positive
22234257	Plant ID:45207	MESH:D014376	Positive
22234974	Plant ID:4682	MESH:D002318	Positive
22234974	Plant ID:4682	MESH:D002318	Positive
22234986	Plant ID:5322	MESH:D009369	Positive
22235174	Plant ID:4565	MESH:C538273	Negative
22235174	Plant ID:4550	MESH:C538273	Negative
22235174	Plant ID:4513	MESH:C538273	Negative
22235509	Plant ID:39329	MESH:D010146	Positive
22236719	Plant ID:4097	MESH:D001249	Negative
22237301	Plant ID:4097	MESH:D012141	Negative
22237301	Plant ID:4097	MESH:D012852	Negative
22237301	Plant ID:4097	MESH:D010031	Negative
22237625	Plant ID:4097	MESH:D002294	Negative
22237625	Plant ID:4097	MESH:D009369	Negative
22237625	Plant ID:4097	MESH:D009369	Negative
22237966	Plant ID:78534	MESH:D003920	Positive
22237966	Plant ID:78534	MESH:D003928	Positive
22238166	Plant ID:4081	MESH:D056486	Negative
22238487	Plant ID:153762	MESH:D003920	Positive
22238633	Plant ID:4097	MESH:D002637	Negative
22239752	Plant ID:4097	MESH:D004194	Negative
22240207	Plant ID:4097	MESH:D009062	Negative
22242640	Plant ID:34199	MESH:D010146	Positive
22245574	Plant ID:128017	MESH:D009894	Positive
22246225	Plant ID:4045	MESH:D006973	Positive
22246225	Plant ID:4045	MESH:D020521	Positive
22247828	Plant ID:201509	MESH:D003967	Positive
22247828	Plant ID:201509	MESH:D000740	Positive
22247828	Plant ID:201509	MESH:D007918	Positive
22247828	Plant ID:201509	MESH:D014456	Positive
22247829	Plant ID:285590	MESH:D009422	Positive
22247833	Plant ID:159030	MESH:D010146	Positive
22248179	Plant ID:3641	MESH:D008288	Positive
22248329	Plant ID:4097	MESH:D008173	Negative
22250065	Plant ID:4679	MESH:D010051	Negative
22252293	Plant ID:36610	MESH:D004194	Positive
22253307	Plant ID:4097	MESH:D006973	Negative
22253307	Plant ID:4097	MESH:D006973	Negative
22253823	Plant ID:4097	MESH:D009369	Negative
22253860	Plant ID:4097	MESH:D063646	Negative
22254087	Plant ID:13443	MESH:D016889	Positive
22254087	Plant ID:13443	MESH:D016889	Positive
22254087	Plant ID:13443	MESH:D009765	Negative
22254087	Plant ID:13443	MESH:D016889	Negative
22254087	Plant ID:13443	MESH:D009765	Negative
2093842	Plant ID:4232	MESH:D010031	Negative
2097375	Plant ID:272846	MESH:D004415	Positive
2098673	Plant ID:13443	MESH:D009369	Positive
2098733	Plant ID:4220	MESH:D006255	Negative
2102288	Plant ID:4097	MESH:D009062	Negative
2102288	Plant ID:4097	MESH:D009062	Negative
2102288	Plant ID:4097	MESH:D009062	Negative
2104813	Plant ID:3864	MESH:D006323	Positive
2108750	Plant ID:13443	MESH:D003327	Positive
2110595	Plant ID:3311	MESH:D009369	Positive
2110862	Plant ID:4682	MESH:D063646	Positive
2110862	Plant ID:4682	MESH:D015431	Positive
2110862	Plant ID:52471	MESH:D063646	Positive
2110862	Plant ID:52471	MESH:D015431	Positive
2111258	Plant ID:4682	MESH:C562866	Positive
2111935	Plant ID:4550	MESH:D020301	Negative
2116246	Plant ID:3847	MESH:D017098	Positive
2118028	Plant ID:4682	MESH:D014376	Negative
2118217	Plant ID:3708	MESH:D001523	Negative
2118426	Plant ID:4097	MESH:D001791	Negative
24151610	Plant ID:4097	MESH:D064419	Negative
26843464	Plant ID:4097	MESH:D009765	Negative
26934577	Plant ID:4097	MESH:D002294	Negative
26986231	Plant ID:34199	OMIM:612348	Positive
26986231	Plant ID:34199	MESH:D009369	Positive
27116542	Plant ID:4097	MESH:D006528	Negative
27116542	Plant ID:4097	MESH:D065626	Negative
27116542	Plant ID:4081	MESH:D006528	Positive
27116542	Plant ID:4097	MESH:D005234	Negative
27116542	Plant ID:4097	MESH:D005234	Negative
27116542	Plant ID:4097	MESH:D006528	Negative
27140027	Plant ID:4097	MESH:D002294	Negative
27560973	Plant ID:13443	MESH:D001932	Negative
27560973	Plant ID:13443	MESH:D005910	Positive
27560973	Plant ID:13443	MESH:D001932	Positive
27560973	Plant ID:13443	MESH:D005910	Positive
28025590	Plant ID:4097	MESH:D001523	Negative
28055331	Plant ID:3311	MESH:D009369	Positive
28067784	Plant ID:4054	MESH:D015140	Positive
28067784	Plant ID:3311	MESH:D015140	Positive
28067784	Plant ID:82528	MESH:D015140	Positive
28098796	Plant ID:170927	MESH:D006073	Positive
28098796	Plant ID:170927	MESH:D006261	Positive
28098796	Plant ID:170927	MESH:D008881	Positive
28212313	Plant ID:48032	MESH:D063646	Positive
28214685	Plant ID:145754	MESH:D006484	Positive
28242498	Plant ID:3483	MESH:D003866	Positive
28242498	Plant ID:3483	MESH:D003866	Positive
28249245	Plant ID:260142	MESH:D003920	Positive
28249251	Plant ID:125585	MESH:D003643	Negative
28258038	Plant ID:13451	MESH:D009369	Positive
28258038	Plant ID:13451	MESH:D001943	Positive
28282879	Plant ID:307975	MESH:D056486	Positive
28292026	Plant ID:99300	MESH:D017202	Positive
28335757	Plant ID:3897	MESH:D007249	Positive
28386546	Plant ID:63779	MESH:D011471	Positive
28389096	Plant ID:39367	MESH:D015179	Positive
28393367	Plant ID:4097	MESH:D004938	Negative
28453568	Plant ID:65409	MESH:D011552	Positive
28453571	Plant ID:4054	MESH:D002318	Positive
28454968	Plant ID:151069	MESH:D019226	Positive
28454968	Plant ID:128017	MESH:D019226	Positive
28455046	Plant ID:13443	MESH:D003866	Positive
28455529	Plant ID:4505	MESH:D009369	Positive
13276831	Plant ID:3712	MESH:D014456	Positive
27583423	Plant ID:3311	MESH:D003704	Positive
27583423	Plant ID:3311	MESH:D006333	Positive
27592006	Plant ID:4530	MESH:D000740	Negative
27605402	Plant ID:85712	MESH:D009369	Positive
8610670	Plant ID:4097	MESH:D012140	Negative
8610705	Plant ID:4097	MESH:D001943	Negative
8611641	Plant ID:4682	MESH:D009369	Positive
8613055	Plant ID:4097	MESH:D015212	Negative
8614605	Plant ID:4565	MESH:C538273	Negative
8614622	Plant ID:3654	MESH:D001327	Negative
8614690	Plant ID:3832	MESH:D003967	Positive
8615562	Plant ID:4097	MESH:D006973	Negative
8615562	Plant ID:4097	MESH:D007674	Negative
8615601	Plant ID:13443	MESH:D009369	Negative
8615601	Plant ID:13443	MESH:D009369	Negative
8616415	Plant ID:3818	MESH:D004342	Negative
8616415	Plant ID:3645	MESH:D004342	Negative
8616415	Plant ID:3755	MESH:D004342	Negative
8616415	Plant ID:3818	MESH:D004342	Positive
8616415	Plant ID:3818	MESH:D004342	Positive
8618131	Plant ID:4682	MESH:D009369	Positive
8618257	Plant ID:3483	MESH:D005334	Negative
8618257	Plant ID:3483	MESH:D005334	Negative
8618257	Plant ID:3483	MESH:D005334	Negative
8618257	Plant ID:3483	MESH:D005334	Negative
8619164	Plant ID:4097	MESH:D008607	Negative
8625485	Plant ID:4097	MESH:D003643	Negative
8630716	Plant ID:4097	MESH:D012131	Negative
8630716	Plant ID:4097	MESH:D001249	Negative
8631136	Plant ID:4097	MESH:D009369	Negative
8632122	Plant ID:4222	MESH:D007022	Positive
8632209	Plant ID:3847	MESH:D009765	Positive
8632946	Plant ID:4097	MESH:D010031	Negative
8632946	Plant ID:4097	MESH:D001249	Negative
8632946	Plant ID:4097	MESH:D001991	Negative
8632946	Plant ID:4097	MESH:D011014	Negative
8632946	Plant ID:4097	MESH:D003643	Negative
8634537	Plant ID:4577	MESH:D004938	Negative
8634661	Plant ID:65948	MESH:D008175	Positive
8634661	Plant ID:65948	MESH:D008175	Positive
8634789	Plant ID:4097	MESH:D004194	Negative
8634789	Plant ID:4097	MESH:D029424	Negative
8634789	Plant ID:4097	MESH:D014376	Negative
8637647	Plant ID:4097	MESH:C536693	Negative
8637732	Plant ID:4097	MESH:D002294	Negative
8637732	Plant ID:4097	MESH:D009369	Negative
8637732	Plant ID:4097	MESH:D000230	Negative
8637732	Plant ID:4097	MESH:D006319	Negative
8639296	Plant ID:4097	MESH:D009369	Negative
27194242	Plant ID:4097	MESH:D018805	Negative
27194871	Plant ID:4097	MESH:D009062	Negative
27194874	Plant ID:4097	MESH:D009369	Negative
27194895	Plant ID:13443	MESH:D065626	Positive
27194895	Plant ID:13443	MESH:D008108	Positive
27194895	Plant ID:13443	MESH:D008107	Positive
27194895	Plant ID:13443	MESH:D008107	Positive
27194895	Plant ID:13443	MESH:D005355	Positive
27194895	Plant ID:13443	MESH:D005355	Positive
27194895	Plant ID:13443	MESH:D006528	Positive
27195268	Plant ID:4097	MESH:D008175	Negative
27195268	Plant ID:4097	MESH:D008175	Negative
27195268	Plant ID:4097	MESH:D008175	Negative
27195268	Plant ID:4097	MESH:D003643	Negative
27195268	Plant ID:4097	MESH:D008175	Negative
27195652	Plant ID:4054	MESH:D006332	Positive
27196631	Plant ID:434234	MESH:D004194	Positive
27197039	Plant ID:4097	MESH:D001249	Negative
27197667	Plant ID:136217	MESH:D004194	Positive
27197667	Plant ID:136217	MESH:D007249	Positive
27197984	Plant ID:205481	MESH:D010302	Negative
27200336	Plant ID:4097	MESH:D003643	Negative
27207267	Plant ID:4097	MESH:D015228	Negative
27207267	Plant ID:4097	MESH:D009765	Negative
27207282	Plant ID:4682	MESH:D057772	Positive
27207693	Plant ID:3818	MESH:D004342	Positive
27207693	Dairy ID:9	MESH:D004342	Positive
27207694	Plant ID:4565	MESH:D004342	Negative
27208869	Plant ID:112863	MESH:D059545	Positive
27208869	Plant ID:112863	MESH:D002318	Positive
27208869	Plant ID:112863	MESH:D059545	Positive
27208869	Plant ID:112863	MESH:D002318	Positive
27208888	Plant ID:3483	MESH:D003072	Negative
27209838	Plant ID:4097	MESH:D012893	Negative
27214337	Plant ID:203015	MESH:D006948	Positive
27214396	Plant ID:4097	MESH:D003920	Negative
27215274	Plant ID:175694	MESH:D001327	Positive
27215274	Plant ID:175694	MESH:D001172	Positive
27215274	Plant ID:175694	MESH:D001327	Positive
27215274	Plant ID:175694	MESH:D001172	Positive
27215274	Plant ID:175694	MESH:D005076	Positive
27215274	Plant ID:175694	MESH:D005221	Positive
27215434	Plant ID:3483	MESH:D009369	Positive
27215559	Plant ID:4097	MESH:D003643	Negative
27216600	Plant ID:223870	MESH:D004613	Positive
27217604	Plant ID:48032	MESH:D004827	Positive
27217604	Plant ID:48032	MESH:D004827	Positive
27217604	Plant ID:48032	MESH:D012640	Positive
27217791	Plant ID:3847	MESH:D001523	Positive
27217791	Plant ID:3847	MESH:D004194	Positive
27217791	Plant ID:3847	MESH:D008107	Positive
27217791	Plant ID:3847	MESH:D005234	Positive
27218109	Plant ID:34199	MESH:D013280	Positive
27218109	Plant ID:34199	MESH:D010146	Positive
27218109	Plant ID:34199	MESH:D013280	Positive
27218109	Plant ID:34199	MESH:D010146	Positive
27220074	Plant ID:185559	MESH:D007239	Positive
27220811	Plant ID:3311	MESH:D000544	Positive
27222069	Plant ID:39358	MESH:D016849	Positive
27222746	Plant ID:3726	MESH:D056486	Positive
27222755	Plant ID:66672	OMIM:603663	Positive
27222834	Plant ID:4047	MESH:D003092	Negative
27224241	Plant ID:13337	MESH:D009369	Positive
27224241	Plant ID:13337	MESH:D009369	Negative
27224241	Plant ID:13337	MESH:D009369	Negative
27224241	Plant ID:13337	MESH:D006528	Positive
27224241	Plant ID:13337	MESH:D009369	Positive
27224242	Plant ID:37690	MESH:D007249	Positive
27224242	Plant ID:37690	MESH:D001249	Positive
27224242	Plant ID:37690	MESH:D004194	Positive
27224243	Plant ID:183220	MESH:D051436	Positive
27224601	Plant ID:4097	MESH:D003643	Negative
27224835	Plant ID:4097	MESH:D009062	Negative
27225147	Plant ID:4097	MESH:D013280	Negative
27225241	Plant ID:3483	MESH:D008103	Positive
27225241	Plant ID:3483	MESH:D019698	Positive
27225351	Plant ID:50507	MESH:D003866	Negative
27226361	Plant ID:3821	MESH:D056486	Positive
27227142	Plant ID:4097	MESH:D003643	Negative
27228090	Plant ID:4054	MESH:D002318	Positive
28479683	Plant ID:184783	MESH:D009914	Negative
28479683	Plant ID:184783	MESH:D003680	Negative
28479691	Plant ID:4097	MESH:D002294	Negative
28479691	Plant ID:4097	MESH:D009369	Negative
28479721	Plant ID:1260214	MESH:D004194	Positive
28479721	Plant ID:1260214	MESH:D003920	Positive
28479721	Plant ID:1260214	MESH:D006943	Positive
28479721	Plant ID:1260214	MESH:D003920	Positive
28479729	Plant ID:94328	MESH:D009202	Positive
28479729	Plant ID:94328	MESH:D009202	Positive
28479729	Plant ID:94328	MESH:D006949	Positive
28479729	Plant ID:94328	MESH:D009202	Positive
28479729	Plant ID:94328	MESH:D006949	Positive
28479729	Plant ID:94328	MESH:D009203	Positive
28479735	Plant ID:387127	MESH:D003920	Positive
28484362	Plant ID:4097	MESH:D003643	Negative
28484362	Plant ID:4097	MESH:D004194	Negative
28484391	Plant ID:65409	MESH:D003967	Positive
28487731	Plant ID:13337	MESH:D009369	Positive
28487731	Plant ID:13337	MESH:D009369	Positive
28487731	Plant ID:13337	MESH:D015179	Positive
28487873	Plant ID:85232	MESH:D003920	Positive
28487873	Plant ID:85232	MESH:D003920	Positive
28490951	Plant ID:4565	MESH:D007319	Positive
28490965	Plant ID:48038	MESH:D009369	Positive
28491105	Plant ID:146995	MESH:D007249	Positive
28491105	Plant ID:146995	MESH:D006973	Positive
28496485	Plant ID:39367	MESH:D004194	Positive
28503046	Plant ID:136217	MESH:D009369	Positive
28511405	Plant ID:4058	MESH:D003920	Positive
28511405	Plant ID:4058	MESH:D009369	Positive
28511517	Plant ID:34199	MESH:D010146	Positive
28512603	Plant ID:219868	MESH:D011023	Positive
28512603	Plant ID:219868	MESH:D004927	Positive
28512603	Plant ID:219868	MESH:D011023	Positive
28512603	Plant ID:219868	MESH:D004927	Positive
28512603	Plant ID:128608	MESH:D004927	Positive
28516061	Plant ID:94328	MESH:D002177	Positive
28522946	Plant ID:127999	MESH:D009369	Positive
28522946	Plant ID:127999	MESH:D009369	Positive
28522974	Plant ID:46220	MESH:D009369	Positive
28529735	Plant ID:74635	MESH:D008659	Positive
28533790	Plant ID:35608	MESH:D008288	Positive
28536557	Plant ID:4547	MESH:D009181	Negative
28539710	Plant ID:91198	MESH:D004342	Positive
28539726	Plant ID:169191	MESH:D016585	Positive
28539739	Plant ID:54719	MESH:D015473	Positive
28553226	Plant ID:342649	MESH:D003550	Positive
28553575	Plant ID:82096	MESH:D005221	Positive
28553575	Plant ID:82096	MESH:D005221	Positive
28565770	Plant ID:136217	MESH:D020258	Positive
28613112	Plant ID:4097	MESH:D002872	Negative
28620309	Plant ID:65561	MESH:D009437	Negative
28620420	Plant ID:4054	MESH:D002318	Positive
28626484	Plant ID:4615	MESH:D000647	Positive
28626484	Plant ID:4615	MESH:D003072	Positive
28745354	Plant ID:3847	MESH:D006331	Positive
28751788	Plant ID:4097	MESH:D003643	Negative
28793331	Plant ID:3847	MESH:D018149	Positive
28793909	Plant ID:94328	MESH:D006943	Positive
28793909	Plant ID:94328	MESH:D003920	Positive
28793926	Plant ID:4097	MESH:D006258	Negative
28797303	Plant ID:124943	MESH:D004194	Positive
28797462	Plant ID:4097	MESH:C535575	Negative
14602137	Plant ID:4097	MESH:D008175	Negative
14602137	Plant ID:4097	MESH:D009369	Negative
14603182	Plant ID:4097	MESH:D003643	Negative
14603182	Plant ID:4097	MESH:D003643	Negative
14603182	Plant ID:4097	MESH:D006331	Negative
14603182	Plant ID:4097	MESH:D009369	Negative
14604471	Plant ID:126418	MESH:D007249	Positive
14604470	Plant ID:93608	MESH:D009369	Positive
14604898	Plant ID:4097	MESH:D063646	Negative
14608069	Plant ID:13443	MESH:D003920	Positive
14609092	Plant ID:4565	MESH:C538273	Negative
14609290	Plant ID:124943	MESH:D002869	Positive
14609323	Plant ID:4097	MESH:D009369	Negative
14609323	Plant ID:4097	MESH:D009369	Negative
14611885	Plant ID:124943	MESH:D056486	Positive
14611895	Plant ID:22663	MESH:D012131	Positive
14612342	Plant ID:3832	MESH:D004404	Positive
14612500	Plant ID:4097	MESH:D008175	Negative
14613266	Plant ID:13443	MESH:D001172	Negative
14613573	Plant ID:555479	MESH:D009369	Positive
14613573	Plant ID:703614	MESH:D009369	Positive
14613573	Plant ID:555479	MESH:D063646	Positive
14613573	Plant ID:703614	MESH:D063646	Positive
14616105	Plant ID:3847	MESH:D004342	Negative
14616109	Plant ID:171929	MESH:D004342	Negative
14616109	Plant ID:171929	MESH:D004342	Negative
14616109	Plant ID:55513	MESH:D004342	Negative
14616109	Plant ID:171929	MESH:D004342	Negative
14616163	Plant ID:4097	MESH:D056486	Negative
14616163	Plant ID:4097	MESH:D062787	Negative
14616163	Plant ID:4097	MESH:D056486	Negative
14616182	Plant ID:4097	MESH:D003248	Negative
14619387	Plant ID:4097	MESH:D006519	Negative
14619387	Plant ID:4097	MESH:D013851	Negative
14619387	Plant ID:4097	MESH:D008107	Negative
14619387	Plant ID:4097	MESH:D007006	Negative
14619387	Plant ID:4097	MESH:D006486	Negative
14619387	Plant ID:4097	MESH:D001847	Negative
14619966	Plant ID:4097	MESH:D001249	Negative
14621132	Plant ID:3483	MESH:D003866	Positive
14623028	Plant ID:4054	MESH:D009369	Positive
14624940	Plant ID:4513	MESH:D004194	Positive
14624940	Plant ID:4513	MESH:D004194	Positive
14626521	Plant ID:4097	MESH:D003643	Negative
14627277	Plant ID:3879	MESH:D012480	Negative
14628973	Plant ID:3483	MESH:D029597	Negative
14629848	Plant ID:34199	MESH:D003920	Positive
14629848	Plant ID:34199	MESH:D003920	Positive
14630166	Plant ID:4682	MESH:D002318	Positive
14630166	Plant ID:4682	MESH:D003921	Positive
14630178	Plant ID:4068	MESH:D011023	Positive
14630178	Plant ID:4068	MESH:D004927	Positive
14630189	Plant ID:53176	MESH:D009765	Positive
14630189	Plant ID:53176	MESH:D056486	Positive
14630593	Plant ID:4682	MESH:D050197	Positive
14631684	Plant ID:4097	MESH:D009369	Negative
14632360	Plant ID:4097	MESH:D006333	Negative
28031190	Plant ID:4530	MESH:D003643	Negative
28031317	Plant ID:13443	MESH:D002318	Negative
28031317	Plant ID:13443	MESH:D002318	Positive
28031317	Plant ID:13443	MESH:D002318	Negative
28031523	Plant ID:3818	MESH:D015431	Positive
28032082	Plant ID:4097	MESH:D002294	Negative
28032246	Plant ID:94286	MESH:D001991	Positive
28032246	Plant ID:94286	MESH:D001249	Positive
28032246	Plant ID:94286	MESH:D014397	Positive
28032246	Plant ID:94286	MESH:D003920	Positive
28032246	Plant ID:94286	MESH:D056486	Positive
28032246	Plant ID:94286	MESH:D001847	Positive
28032246	Plant ID:94286	MESH:D004194	Positive
28032317	Plant ID:119260	MESH:D005756	Positive
28032317	Plant ID:119260	MESH:D003920	Positive
28032317	Plant ID:119260	MESH:D009360	Positive
28032317	Plant ID:119260	MESH:D004194	Positive
22417217	Plant ID:4565	MESH:D004342	Negative
22417217	Plant ID:4565	MESH:D004342	Negative
22417217	Plant ID:4565	MESH:D004342	Negative
22417217	Plant ID:4565	MESH:D004342	Negative
22417217	Plant ID:4565	MESH:D001249	Negative
22417415	Plant ID:153476	MESH:D004194	Positive
22417553	Plant ID:55605	MESH:D001523	Positive
22417553	Plant ID:55605	MESH:D003920	Positive
22417553	Plant ID:55605	MESH:D007674	Positive
22417564	Plant ID:3750	MESH:D009369	Positive
22417609	Plant ID:32247	MESH:D056486	Positive
22417961	Plant ID:4097	MESH:D011041	Negative
22418730	Plant ID:4442	MESH:D000544	Positive
22418730	Plant ID:4442	MESH:D004194	Positive
22418730	Plant ID:4442	MESH:D002318	Positive
22418730	Plant ID:4442	MESH:D009369	Positive
22420901	Plant ID:260142	MESH:D009369	Positive
22421144	Plant ID:4097	MESH:C535575	Negative
22421144	Plant ID:4097	MESH:D009369	Negative
22422566	Plant ID:3311	MESH:D010146	Positive
22422679	Plant ID:4097	MESH:D009369	Negative
22422870	Plant ID:4530	MESH:D003920	Negative
22423482	Plant ID:141467	MESH:D003920	Positive
22424468	Plant ID:78534	MESH:D010146	Positive
22424751	Plant ID:4097	MESH:D009369	Negative
22426160	Plant ID:4054	MESH:D009369	Positive
22426565	Plant ID:4097	MESH:D001249	Negative
22426808	Plant ID:4054	MESH:D009369	Positive
22427337	Plant ID:2711	MESH:D009765	Positive
22428115	Plant ID:4081	MESH:D011471	Positive
22428462	Plant ID:4565	MESH:D000707	Negative
22428465	Plant ID:120290	MESH:D014456	Positive
22428465	Plant ID:120290	MESH:D014456	Positive
22428520	Plant ID:4097	MESH:D009062	Negative
