disease-id	gene-id	source
MESH:D005909	LZTR1	CTD_human
MESH:D005909	LZTR1	ORPHANET
MESH:D005909	HIST1H3B	CTD_human
MESH:D005909	LTBP4	CTD_human
MESH:D005909	RECK	CTD_human
MESH:D005909	BHLHE40	CTD_human
MESH:D005909	RUNX1	CTD_human
MESH:D005909	RUNX3	CTD_human
MESH:D005909	TNFSF10	CTD_human
MESH:D005909	PROM1	CTD_human
MESH:D005909	CD9	CTD_human
MESH:D005909	NCOR1	CTD_human
MESH:C537411	TXNL4A	ORPHANET
MESH:C537411	POLR1A	ORPHANET
MESH:C566584	ARVD3	CTD_human
MESH:D006013	PYGL	CTD_human, ORPHANET, UNIPROT
MESH:C535683	MYH7	ORPHANET
MESH:C535683	SELENON	CTD_human, ORPHANET, UNIPROT
MESH:C535683	ACTA1	ORPHANET
MESH:C535683	TTN	ORPHANET
MESH:D020244	ADORA1	CTD_human
MESH:D020244	EDN1	CTD_human
MESH:D020244	FOS	CTD_human
MESH:D020244	ALOX5	CTD_human
MESH:D020244	GABRA6	CTD_human
MESH:D020244	FGF21	CTD_human
MESH:D020244	CXCL2	CTD_human
MESH:D020244	HSPD1	CTD_human
MESH:D020244	ICAM1	CTD_human
MESH:D020244	IGF1	CTD_human
MESH:D020244	IL1B	CTD_human
MESH:D020244	IL6	CTD_human
MESH:D020244	IL6ST	CTD_human
MESH:D020244	CXCR2	CTD_human
MESH:D020244	IL11	CTD_human
MESH:D020244	JUNB	CTD_human
MESH:D020244	MMP9	CTD_human
MESH:D020244	ATF3	CTD_human
MESH:D020244	NGF	CTD_human
MESH:D020244	IL22	CTD_human
MESH:D020244	PLAT	CTD_human
MESH:D020244	PLAU	CTD_human
MESH:D020244	PLD1	CTD_human
MESH:D020244	SPHK2	CTD_human
MESH:D020244	S100A5	CTD_human
MESH:D020244	CCL2	CTD_human
MESH:D020244	CCL7	CTD_human
MESH:D020244	SOD2	CTD_human
MESH:D020244	STAT3	CTD_human
MESH:D020244	TNFAIP6	CTD_human
MESH:D020244	C3	CTD_human
MESH:D020244	XDH	CTD_human
MESH:D020244	SERPINH1	CTD_human
MESH:C565697	RD3	CTD_human
MESH:C566473	SAMD9	CTD_human, ORPHANET, UNIPROT
MESH:C565633	RNANC	CTD_human
MESH:C562669	TNFRSF11B	HPO
MESH:D012618	NPC2	HPO
MESH:D012618	GLB1	HPO
MESH:D012618	APOE	CTD_human, HPO, ORPHANET
MESH:D012618	NPC1	HPO
MESH:D012618	SMPD1	HPO
MESH:C537630	HLA-A	ORPHANET
OMIM:615419	NALCN	UNIPROT
OMIM:615510	GMPPA	UNIPROT
MESH:C563052	TBC1D24	ORPHANET, UNIPROT
MESH:D016778	CR1	CTD_human
MESH:D016778	HBB	CTD_human
MESH:D016778	FAS	CTD_human
MESH:C563627	COL2A1	CTD_human, ORPHANET, UNIPROT
MESH:C564714	BGN	ORPHANET, UNIPROT
MESH:D054556	F2	CTD_human
MESH:D054556	F5	CTD_human
MESH:D054556	FGA	CTD_human
MESH:D054556	SERPIND1	CTD_human
MESH:D054556	SERPINC1	CTD_human
MESH:D054556	PLAT	CTD_human
MESH:D054556	PROC	CTD_human
MESH:D054556	TNF	CTD_human
OMIM:614742	TERT	UNIPROT
MESH:D005359	GNAS	CTD_human, HPO, ORPHANET
MESH:D005359	GNAS	ORPHANET, UNIPROT
OMIM:614261	STAMBP	ORPHANET, UNIPROT
MESH:D054331	USP26	CTD_human
MESH:D018921	ICAM1	CTD_human
MESH:D018921	PPARG	CTD_human
MESH:D007951	STAG2	CTD_human
MESH:D007951	NQO1	CTD_human
MESH:D007951	MECOM	CTD_human
MESH:D007951	SETBP1	CTD_human
MESH:D007951	AGO2	CTD_human
MESH:D007951	HDAC2	CTD_human
MESH:D007951	KMT2A	CTD_human
MESH:D007951	GSKIP	CTD_human
MESH:D007951	ATG2B	CTD_human
MESH:D007951	KMT2E	CTD_human
MESH:D007951	RAD21	CTD_human
MESH:D007951	SPI1	CTD_human
MESH:D007951	PRDX2	CTD_human
MESH:D007951	TOP2B	CTD_human
MESH:D007951	VEGFA	CTD_human
MESH:D007951	SMC1A	CTD_human
MESH:D007951	SMC3	CTD_human
OMIM:614833	RTTN	ORPHANET, UNIPROT
MESH:D001922	ENG	HPO
MESH:D001922	ACVRL1	HPO
MESH:D028921	BTD	CTD_human, ORPHANET, UNIPROT
MESH:C567906	IQSEC2	CTD_human, UNIPROT
OMIM:601547	CRYBB2	CTD_human
OMIM:616817	PPP1R15B	UNIPROT
MESH:D005358	GNAS	ORPHANET
OMIM:614082	FANCG	UNIPROT
OMIM:614822	SEPT12	UNIPROT
MESH:C536130	DBA2	CTD_human
MESH:D065666	F2	CTD_human
MESH:D065666	F5	CTD_human
MESH:D006450	HBB	ORPHANET
MESH:D000648	PREP	CTD_human
MESH:D020018	CYP2D6	CTD_human
MESH:D020018	CYP17A1	CTD_human
MESH:D020018	GRIA1	CTD_human
MESH:D020018	GRIA3	CTD_human
MESH:D020018	GRIK2	CTD_human
MESH:D020018	PRL	CTD_human
MESH:C536601	RPE65	CTD_human, UNIPROT
MESH:C538152	CKAP2L	ORPHANET
MESH:C567064	PRPS1	CTD_human, UNIPROT
MESH:C565754	ACTG1	CTD_human, UNIPROT
MESH:C536424	POU3F4	CTD_human, ORPHANET, UNIPROT
OMIM:613454	FOXG1	CTD_human, UNIPROT
MESH:C538261	ABCC9	ORPHANET
MESH:C538261	NKX2-6	ORPHANET
MESH:C538261	GATA5	ORPHANET
MESH:C538261	NKX2-5	ORPHANET
MESH:C538261	GATA4	ORPHANET
MESH:C538261	GATA6	ORPHANET
MESH:C538261	GJA5	CTD_human, ORPHANET
MESH:C538261	KCNA5	ORPHANET
MESH:C538261	KCNE1	ORPHANET
MESH:C538261	KCNJ2	ORPHANET
MESH:C538261	KCNQ1	ORPHANET
MESH:C538261	ATFB1	CTD_human
MESH:C538261	MYL4	ORPHANET
MESH:C538261	NPPA	ORPHANET
MESH:C538261	PITX2	ORPHANET
MESH:C538261	SCN3B	ORPHANET
MESH:C538261	SCN1B	ORPHANET
MESH:C538261	SCN2B	ORPHANET
MESH:C538261	SCN4B	ORPHANET
MESH:C538261	SCN5A	ORPHANET
MESH:C538261	NUP155	ORPHANET
MESH:C538261	KCNE2	ORPHANET
MESH:D017675	CCR6	ORPHANET
MESH:D017675	CTGF	ORPHANET
MESH:D017675	HLA-DRB1	ORPHANET
MESH:D017675	IRF5	ORPHANET
MESH:D017675	KIAA0319L	ORPHANET
MESH:D017675	CAV1	ORPHANET
MESH:C536726	NECTIN1	CTD_human, ORPHANET
MESH:D020301	PLAT	CTD_human
MESH:D020301	S100A1	CTD_human
MESH:D020301	S100A4	CTD_human
MESH:D020301	S100A6	CTD_human
MESH:D020301	S100B	CTD_human
MESH:D005097	EXT1	CTD_human, HPO, ORPHANET, UNIPROT
MESH:D005097	EXT2	CTD_human, HPO, ORPHANET
MESH:D005097	PTPN11	CTD_human
MESH:C567930	SPG36	CTD_human, ORPHANET
MESH:D011556	GNAS	CTD_human, ORPHANET
MESH:C535942	TGFBI	CTD_human, ORPHANET, UNIPROT
MESH:C535942	CDB2	CTD_human
MESH:C567464	ALAS2	CTD_human, ORPHANET
OMIM:181430	EMD	ORPHANET, UNIPROT
OMIM:181430	FHL1	ORPHANET
OMIM:181430	MYH7	CTD_human, ORPHANET, UNIPROT
OMIM:181430	SPPM	CTD_human
MESH:D020261	AKAP9	CTD_human
MESH:D020261	ZNF267	CTD_human
MESH:D020261	N4BP2L2	CTD_human
MESH:D020261	CRP	CTD_human
MESH:D020261	ERCC1	CTD_human
MESH:D020261	ERCC3	CTD_human
MESH:D020261	ERCC4	CTD_human
MESH:D020261	RUFY3	CTD_human
MESH:D020261	TNIK	CTD_human
MESH:D020261	GOLGA4	CTD_human
MESH:D020261	CXCL2	CTD_human
MESH:D020261	CXCL3	CTD_human
MESH:D020261	TRA2A	CTD_human
MESH:D020261	HSPA1B	CTD_human
MESH:D020261	ID2	CTD_human
MESH:D020261	IL1A	CTD_human
MESH:D020261	IL1B	CTD_human
MESH:D020261	IL1RN	CTD_human
MESH:D020261	INPP5A	CTD_human
MESH:D020261	AQP9	CTD_human
MESH:D020261	KCNJ2	CTD_human
MESH:D020261	KRT10	CTD_human
MESH:D020261	CCL3L3	CTD_human
MESH:D020261	MT1A	CTD_human
MESH:D020261	MTHFR	CTD_human
MESH:D020261	GADD45B	CTD_human
MESH:D020261	NDUFB8	CTD_human
MESH:D020261	PNP	CTD_human
MESH:D020261	NR4A2	CTD_human
MESH:D020261	PDE4B	CTD_human
MESH:D020261	PFKFB3	CTD_human
MESH:D020261	SOX18	CTD_human
MESH:D020261	ZFAND6	CTD_human
MESH:D020261	ZNF331	CTD_human
MESH:D020261	PELI1	CTD_human
MESH:D020261	AS3MT	CTD_human
MESH:D020261	PTX3	CTD_human
MESH:D020261	RFX3	CTD_human
MESH:D020261	RGS1	CTD_human
MESH:D020261	ATXN7	CTD_human
MESH:D020261	CCL4	CTD_human
MESH:D020261	CCL20	CTD_human
MESH:D020261	SFPQ	CTD_human
MESH:D020261	SKIL	CTD_human
MESH:D020261	SOD2	CTD_human
MESH:D020261	SRP68	CTD_human
MESH:D020261	SSBP1	CTD_human
MESH:D020261	TRAPPC10	CTD_human
MESH:D020261	TNF	CTD_human
MESH:D020261	TNFAIP6	CTD_human
MESH:D020261	TP53	CTD_human
MESH:D020261	UBE2E1	CTD_human
MESH:D020261	TAF1D	CTD_human
MESH:D020261	PIAS1	CTD_human
MESH:D020261	USO1	CTD_human
MESH:D020261	IER3	CTD_human
MESH:D020261	USP13	CTD_human
MESH:D020261	CCRL2	CTD_human
MESH:D020261	CD83	CTD_human
MESH:D020261	MINPP1	CTD_human
MESH:D020261	CD44	CTD_human
MESH:C567066	BRWD3	CTD_human, UNIPROT
MESH:C536488	USH1E	CTD_human
MESH:C565367	GNPTG	CTD_human, ORPHANET, UNIPROT
OMIM:613418	MIR2861	CTD_human
OMIM:614207	PGAP2	UNIPROT
MESH:D011842	DSPP	HPO
MESH:D002276	MIR938	CTD_human
MESH:D002276	CDKN1B	HPO
MESH:D002276	MIR10A	CTD_human
MESH:D002276	MIR127	CTD_human
MESH:D002276	MIR136	CTD_human
MESH:D002276	MIR146A	CTD_human
MESH:D002276	MIR154	CTD_human
MESH:D002276	MIR155	CTD_human
MESH:D002276	MIR193A	CTD_human
MESH:D002276	MIR222	CTD_human
MESH:D002276	MIR224	CTD_human
MESH:D002276	MIR30A	CTD_human
MESH:D002276	MIR34B	CTD_human
MESH:D002276	MIR34C	CTD_human
MESH:D002276	MEN1	HPO
MESH:D002276	MIR302D	CTD_human
MESH:D002276	MIR369	CTD_human
MESH:D002276	MIR370	CTD_human
MESH:D002276	MIR409	CTD_human
MESH:D002276	MIR410	CTD_human
MESH:D002276	MIR511	CTD_human
MESH:D002276	MIR432	CTD_human
MESH:D002276	MIR494	CTD_human
MESH:D002276	MIR487B	CTD_human
MESH:C535753	B4GALT1	CTD_human
MESH:C566451	BMPR1A	CTD_human
MESH:C566673	VAPB	ORPHANET, UNIPROT
MESH:C563884	DFNB32	CTD_human
MESH:C536293	ARL13B	ORPHANET
MESH:C536293	HYLS1	ORPHANET
MESH:C536293	KIAA0556	ORPHANET
MESH:C536293	B9D1	ORPHANET
MESH:C536293	MVK	HPO
MESH:C536293	TMEM216	HPO
MESH:C536293	AHI1	ORPHANET
MESH:C536293	MKS1	ORPHANET
MESH:C536293	INPP5E	CTD_human, ORPHANET, UNIPROT
MESH:C536293	TMEM237	ORPHANET
MESH:C536293	C5orf42	ORPHANET
MESH:C536293	TFAP2A	HPO
MESH:C536293	TCTN1	CTD_human, ORPHANET
MESH:C536293	CSPP1	ORPHANET
MESH:C536293	TCTN2	ORPHANET
MESH:C536293	TMEM67	ORPHANET
MESH:C536293	CEP41	ORPHANET
MESH:C536293	CEP104	ORPHANET
MESH:C536293	KIAA0586	ORPHANET
OMIM:614652	PDSS2	UNIPROT
MESH:D056729	VWF	CTD_human, ORPHANET, UNIPROT
MESH:D013342	STUT1	CTD_human
MESH:D013342	AP4E1	UNIPROT
MESH:D013342	CNTNAP2	CTD_human
OMIM:615632	ATL3	UNIPROT
MESH:D010001	OPTN	CTD_human
MESH:D010001	CSF1	CTD_human
MESH:D010001	NUP205	CTD_human
MESH:D010001	PDB1	CTD_human
MESH:D010001	PML	CTD_human
MESH:D010001	RIN3	CTD_human
MESH:D010001	DCSTAMP	CTD_human
MESH:D010001	TNFRSF11A	CTD_human
MESH:D010001	SQSTM1	CTD_human
MESH:D010001	PDB4	CTD_human
MESH:D020152	ALG6	HPO
MESH:D020152	MGAT2	HPO
MESH:D020152	MPI	HPO
MESH:D020152	SERPINC1	CTD_human, HPO, ORPHANET, UNIPROT
MESH:D020152	PMM2	HPO
MESH:D020152	DPM1	HPO
MESH:D065627	HDAC5	CTD_human
MESH:D065627	COL1A1	HPO
MESH:D065627	COL1A2	HPO
MESH:D065627	ENG	ORPHANET
MESH:D065627	FBN1	HPO
MESH:D065627	FOXF1	HPO
MESH:D065627	FLNA	HPO
MESH:D065627	SPECC1L	HPO
MESH:D065627	PDSS1	HPO
MESH:D065627	SLC37A4	HPO
MESH:D065627	GBA	HPO
MESH:D065627	GJA1	HPO
MESH:D065627	NFU1	HPO
MESH:D065627	HDAC1	CTD_human
MESH:D065627	HLA-B	HPO
MESH:D065627	IDUA	HPO
MESH:D065627	IL12B	HPO
MESH:D065627	KCNK3	ORPHANET
MESH:D065627	KCNK3	HPO
MESH:D065627	LIFR	HPO
MESH:D065627	LIPA	HPO
MESH:D065627	SMAD9	ORPHANET
MESH:D065627	SMAD9	HPO
MESH:D065627	MGP	HPO
MESH:D065627	EIF2AK4	ORPHANET
MESH:D065627	NFIX	HPO
MESH:D065627	NOTCH1	HPO
MESH:D065627	ATP5A1	HPO
MESH:D065627	PAM16	HPO
MESH:D065627	LIPT1	HPO
MESH:D065627	SARS2	HPO
MESH:D065627	ACTA2	HPO
MESH:D065627	SFTPB	HPO
MESH:D065627	SFTPC	HPO
MESH:D065627	BMPR2	CTD_human, ORPHANET
MESH:D065627	BMPR2	HPO, UNIPROT
MESH:D065627	TBX2	HPO
MESH:D065627	MLX	HPO
MESH:D065627	TERT	HPO
MESH:D065627	CACNA1D	HPO
MESH:D065627	ALMS1	HPO
MESH:D065627	CAV1	ORPHANET
MESH:D065627	CAV1	HPO
MESH:D065627	BANF1	HPO
MESH:D065627	ACVRL1	ORPHANET
MESH:D065627	ACVRL1	HPO
MESH:D065627	CHST3	HPO
MESH:D065627	TBX4	ORPHANET
MESH:D065627	TBX4	HPO
MESH:D065627	HDAC4	CTD_human
MESH:D065627	FIG4	HPO
MESH:C536088	KRT1	CTD_human, ORPHANET
MESH:D013272	GCG	CTD_human
MESH:D013272	ANXA1	CTD_human
MESH:D020513	KCNE3	CTD_human
MESH:D020513	SCN4A	CTD_human, HPO, ORPHANET, UNIPROT
MESH:D020513	CACNA1S	HPO
MESH:C538355	PTLS	CTD_human
MESH:C538355	RAI1	CTD_human
MESH:C563322	ZFP57	CTD_human, ORPHANET, UNIPROT
MESH:C563322	KCNJ11	ORPHANET
MESH:C563322	PLAGL1	CTD_human, ORPHANET
MESH:C563322	HYMAI	CTD_human, ORPHANET
MESH:C563322	ABCC8	ORPHANET
MESH:C563322	TNDM	CTD_human
MESH:D000749	SLC19A2	HPO
MESH:D000749	FTCD	HPO
MESH:D000749	DHFR	CTD_human, HPO
MESH:D000749	MMACHC	HPO
MESH:D000749	PHGDH	HPO
MESH:D000749	GIF	HPO
MESH:D000749	MMADHC	HPO
MESH:D000749	HPRT1	HPO
MESH:D000749	MAOB	CTD_human
MESH:D000749	MTR	HPO
MESH:D000749	MTRR	HPO
MESH:D000749	PNLIP	HPO
MESH:D000749	TCN1	CTD_human
MESH:D000749	TCN2	CTD_human
MESH:D000749	WFS1	HPO
MESH:D000749	CUBN	HPO
OMIM:615298	GDF5	UNIPROT
MESH:D064420	NAT2	CTD_human
MESH:D064420	ABCC4	CTD_human
MESH:D064420	SLC34A2	CTD_human
MESH:D064420	SLCO1B1	CTD_human
MESH:D064420	PLK2	CTD_human
MESH:D064420	CLU	CTD_human
MESH:D064420	ABCC2	CTD_human
MESH:D064420	HSPB6	CTD_human
MESH:D064420	ADORA1	CTD_human
MESH:D064420	ADORA2A	CTD_human
MESH:D064420	CSF2	CTD_human
MESH:D064420	CSF3	CTD_human
MESH:D064420	COMMD1	CTD_human
MESH:D064420	CYP1A2	CTD_human
MESH:D064420	CYP2C9	CTD_human
MESH:D064420	CYP2D6	CTD_human
MESH:D064420	CYP2E1	CTD_human
MESH:D064420	DHFR	CTD_human
MESH:D064420	EPHX2	CTD_human
MESH:D064420	ALB	CTD_human
MESH:D064420	FGA	CTD_human
MESH:D064420	HAVCR1	CTD_human
MESH:D064420	HLA-B	CTD_human
MESH:D064420	HLA-C	CTD_human
MESH:D064420	HMGB1	CTD_human
MESH:D064420	HMOX1	CTD_human
MESH:D064420	HTR2B	CTD_human
MESH:D064420	IGF1	CTD_human
MESH:D064420	IGFBP1	CTD_human
MESH:D064420	IL3	CTD_human
MESH:D064420	KITLG	CTD_human
MESH:D064420	ACHE	CTD_human
MESH:D064420	ABCC1	CTD_human
MESH:D064420	MTHFR	CTD_human
MESH:D064420	MTR	CTD_human
MESH:D064420	MTRR	CTD_human
MESH:D064420	ATIC	CTD_human
MESH:D064420	NFE2L2	CTD_human
MESH:D064420	ABCB1	CTD_human
MESH:D064420	PPARA	CTD_human
MESH:D064420	UGT1A1	CTD_human
MESH:D064420	PTGS2	CTD_human
MESH:D064420	BCHE	CTD_human
MESH:D064420	REN	CTD_human
MESH:D064420	SHMT1	CTD_human
MESH:D064420	SLC19A1	CTD_human
MESH:D064420	SLCO2A1	CTD_human
MESH:D064420	SPP1	CTD_human
MESH:D064420	TCN2	CTD_human
MESH:D064420	THBD	CTD_human
MESH:D064420	TLR1	CTD_human
MESH:D064420	TLR2	CTD_human
MESH:D064420	TOP1	CTD_human
MESH:D064420	TYMS	CTD_human
MESH:D064420	VKORC1	CTD_human
MESH:D064420	ARID5B	CTD_human
MESH:D064420	CES2	CTD_human
MESH:D064420	NAT1	CTD_human
MESH:D064420	ABCC12	CTD_human
MESH:D064420	ABCG2	CTD_human
MESH:D064420	HOMER1	CTD_human
MESH:D055963	POSTN	CTD_human
MESH:D055963	CYSLTR1	CTD_human
MESH:D055963	PTGDR2	CTD_human
MESH:D055963	CCR3	CTD_human
MESH:D055963	MS4A2	CTD_human
MESH:D055963	TBX21	CTD_human, HPO
MESH:D055963	HLA-DPB1	CTD_human
MESH:D055963	LTC4S	CTD_human
MESH:D055963	CYSLTR2	CTD_human
MESH:D055963	PTGER2	CTD_human
MESH:D055963	PTGIR	CTD_human
MESH:D055963	PTGS2	CTD_human
MESH:D055963	TBXA2R	CTD_human
MESH:C563326	CTLA4	CTD_human
OMIM:616357	CRYM	UNIPROT
MESH:C537095	PDE3A	CTD_human, ORPHANET, UNIPROT
MESH:C537095	HTNB	CTD_human
MESH:C563481	EYA1	CTD_human
OMIM:613392	DFNB85	CTD_human
MESH:D000303	POMC	CTD_human
MESH:C566931	PLEKHM1	CTD_human
MESH:D010484	DSPP	HPO
MESH:D007383	ZMPSTE24	HPO
MESH:D007383	AGXT	HPO
MESH:D007383	ABCC6	HPO
MESH:D007383	LMNA	HPO
MESH:C567528	TMEM70	ORPHANET, UNIPROT
MESH:D043963	ELN	HPO
MESH:D043963	AKT1	HPO
MESH:D043963	TBL2	HPO
MESH:D043963	GTF2I	HPO
MESH:D043963	LIMK1	HPO
MESH:D043963	MLH1	HPO
MESH:D043963	MSH2	HPO
MESH:D043963	PIK3CA	HPO
MESH:D043963	PKD1	HPO
MESH:D043963	PTEN	HPO
MESH:D043963	RET	HPO
MESH:D043963	RFC2	HPO
MESH:D043963	CLIP2	HPO
MESH:D043963	BAZ1B	HPO
MESH:D043963	GTF2IRD1	HPO
MESH:D002289	MIR1246	CTD_human
MESH:D002289	COL4A3BP	CTD_human
MESH:D002289	CDH13	CTD_human
MESH:D002289	RBM7	CTD_human
MESH:D002289	CDKN2A	CTD_human
MESH:D002289	NDRG1	CTD_human
MESH:D002289	SLC34A2	CTD_human
MESH:D002289	CHGA	CTD_human
MESH:D002289	RASSF1	CTD_human
MESH:D002289	CSF3	CTD_human
MESH:D002289	CST6	CTD_human
MESH:D002289	CYLD	CTD_human
MESH:D002289	CYP2E1	CTD_human
MESH:D002289	DAPK1	CTD_human
MESH:D002289	AKR1C1	CTD_human
MESH:D002289	NQO1	CTD_human
MESH:D002289	DUSP3	CTD_human
MESH:D002289	EGFR	CTD_human
MESH:D002289	ENO1	CTD_human
MESH:D002289	ENO2	CTD_human
MESH:D002289	ERCC1	CTD_human
MESH:D002289	FGF9	CTD_human
MESH:D002289	FGFR1	CTD_human
MESH:D002289	FHIT	CTD_human
MESH:D002289	KDM1A	CTD_human
MESH:D002289	FOXM1	CTD_human
MESH:D002289	FOXO3	CTD_human
MESH:D002289	PRAME	CTD_human
MESH:D002289	CORO1C	CTD_human
MESH:D002289	ALK	CTD_human
MESH:D002289	MXRA5	CTD_human
MESH:D002289	PHGDH	CTD_human
MESH:D002289	GIPR	CTD_human
MESH:D002289	GCLC	CTD_human
MESH:D002289	EML4	CTD_human
MESH:D002289	PYCARD	CTD_human
MESH:D002289	GSTM2	CTD_human
MESH:D002289	GSTP1	CTD_human
MESH:D002289	PSAT1	CTD_human
MESH:D002289	APC	CTD_human
MESH:D002289	HES1	CTD_human
MESH:D002289	BIRC5	CTD_human
MESH:D002289	FASLG	CTD_human
MESH:D002289	IL6R	CTD_human
MESH:D002289	CXCL8	CTD_human
MESH:D002289	IL10	CTD_human
MESH:D002289	ITGB1	CTD_human
MESH:D002289	AREG	CTD_human
MESH:D002289	KIF5B	CTD_human
MESH:D002289	KIT	CTD_human
MESH:D002289	KRAS	CTD_human
MESH:D002289	LGALS1	CTD_human
MESH:D002289	MIR126	CTD_human
MESH:D002289	MIR145	CTD_human
MESH:D002289	MIR205	CTD_human
MESH:D002289	MIR29A	CTD_human
MESH:D002289	MIR30C1	CTD_human
MESH:D002289	MDM2	CTD_human
MESH:D002289	MET	CTD_human
MESH:D002289	MMP1	CTD_human
MESH:D002289	MMP9	CTD_human
MESH:D002289	MMP11	CTD_human
MESH:D002289	MT3	CTD_human
MESH:D002289	MYC	CTD_human
MESH:D002289	ATF3	CTD_human
MESH:D002289	NFE2L2	CTD_human
MESH:D002289	NNAT	CTD_human
MESH:D002289	NOTCH3	CTD_human
MESH:D002289	OXTR	CTD_human
MESH:D002289	PRDX1	CTD_human
MESH:D002289	PGAM1	CTD_human
MESH:D002289	ABCB1	CTD_human
MESH:D002289	PRR13	CTD_human
MESH:D002289	PPIA	CTD_human
MESH:D002289	CHFR	CTD_human
MESH:D002289	AXL	CTD_human
MESH:D002289	SELENOS	CTD_human
MESH:D002289	AVEN	CTD_human
MESH:D002289	PTHLH	CTD_human
MESH:D002289	PXN	CTD_human
MESH:D002289	RAF1	CTD_human
MESH:D002289	CARD18	CTD_human
MESH:D002289	RB1	CTD_human
MESH:D002289	RHEB	CTD_human
MESH:D002289	ROS1	CTD_human
MESH:D002289	RRAD	CTD_human
MESH:D002289	RRM1	CTD_human
MESH:D002289	SDC4	CTD_human
MESH:D002289	SHMT2	CTD_human
MESH:D002289	SOD2	CTD_human
MESH:D002289	STAT3	CTD_human
MESH:D002289	SYP	CTD_human
MESH:D002289	MIR638	CTD_human
MESH:D002289	TERT	CTD_human
MESH:D002289	TGFA	CTD_human
MESH:D002289	TP53	CTD_human
MESH:D002289	PHLDA2	CTD_human
MESH:D002289	UCHL1	CTD_human
MESH:D002289	VEGFA	CTD_human
MESH:D002289	PLBD1	CTD_human
MESH:D002289	CLPTM1L	CTD_human
MESH:D002289	NCOA3	CTD_human
MESH:D002289	CASP8	CTD_human
MESH:D002289	RECK	CTD_human
MESH:D002289	CAT	CTD_human
MESH:D002289	OSMR	CTD_human
MESH:D002289	CD9	CTD_human
MESH:D002289	MS4A1	CTD_human
MESH:D002289	ADAMTS1	CTD_human
MESH:D002289	CD74	CTD_human
MESH:D002289	KEAP1	CTD_human
MESH:C531815	HESX1	CTD_human
MESH:D045262	SEC23B	HPO
MESH:D045262	KLF1	HPO
MESH:D045262	ADAMTS13	HPO
MESH:D045262	PARK7	CTD_human
MESH:D045262	CLCN7	HPO
MESH:D045262	STOM	HPO
MESH:D045262	G6PD	HPO
MESH:D045262	GATA1	HPO
MESH:D045262	ANK1	HPO
MESH:D045262	HBB	HPO
MESH:D045262	HK1	HPO
MESH:D045262	KCNN4	HPO
MESH:D045262	PFKM	HPO
MESH:D045262	PGK1	HPO
MESH:D045262	PKLR	HPO
MESH:D045262	RHAG	HPO
MESH:D045262	SLC4A1	HPO
MESH:D045262	SOD2	CTD_human
MESH:D045262	SPTB	HPO
MESH:D045262	PIEZO1	HPO
OMIM:615724	HFM1	UNIPROT
MESH:C536328	PKD1	ORPHANET
MESH:C536328	TSC2	ORPHANET
MESH:C536328	PKDTS	CTD_human
MESH:D006073	ALDH16A1	CTD_human
MESH:D006073	CARD8	CTD_human
MESH:D006073	G6PC	HPO
MESH:D006073	SLC37A4	HPO
MESH:D006073	HPRT1	HPO
MESH:D006073	IL1B	CTD_human
MESH:D006073	IL1RN	CTD_human
MESH:D006073	MUC1	HPO
MESH:D006073	PFKM	HPO
MESH:D006073	PRPS1	HPO
MESH:D006073	SLC2A9	CTD_human
MESH:D006073	HNF1B	HPO
MESH:D006073	UMOD	HPO
MESH:D006073	CD14	CTD_human
MESH:C567252	IBD24	CTD_human
MESH:C537784	MYH11	CTD_human, UNIPROT
MESH:C537564	PTH1R	CTD_human, ORPHANET, UNIPROT
MESH:D003328	ITGB3	CTD_human
MESH:D003328	PLAT	CTD_human
MESH:C535421	SBF2	CTD_human, ORPHANET
OMIM:612016	COQ8A	CTD_human, ORPHANET, UNIPROT
MESH:D009395	CRP	CTD_human
MESH:D009395	CTNS	HPO
MESH:D009395	CYP2C9	CTD_human
MESH:D009395	CYP2D6	CTD_human
MESH:D009395	DCN	CTD_human
MESH:D009395	ALB	CTD_human
MESH:D009395	FAN1	HPO
MESH:D009395	TRAF3IP1	HPO
MESH:D009395	MUC1	HPO
MESH:D009395	MUT	HPO
MESH:D009395	NGF	CTD_human
MESH:D009395	CEP83	HPO
MESH:D009395	BCS1L	HPO
MESH:D009395	CCL1	CTD_human
MESH:D009395	CCL2	CTD_human
MESH:D009395	CCL7	CTD_human
MESH:D009395	THBS1	CTD_human
MESH:D009395	ALMS1	HPO
MESH:D017449	NAMPT	CTD_human
MESH:D017449	CALCRL	CTD_human
MESH:D017449	IGSF6	CTD_human
MESH:D017449	IFI30	CTD_human
MESH:D017449	PRDX4	CTD_human
MESH:D017449	CTSC	CTD_human
MESH:D017449	FGL2	CTD_human
MESH:D017449	RAB32	CTD_human
MESH:D017449	CISH	CTD_human
MESH:D017449	EMB	CTD_human
MESH:D017449	CREM	CTD_human
MESH:D017449	CYP1A1	CTD_human
MESH:D017449	GRK2	CTD_human
MESH:D017449	ETS2	CTD_human
MESH:D017449	F13A1	CTD_human
MESH:D017449	FCGR3B	CTD_human
MESH:D017449	PHLDA1	CTD_human
MESH:D017449	ABCA6	CTD_human
MESH:D017449	FYB	CTD_human
MESH:D017449	QPCT	CTD_human
MESH:D017449	IPCEF1	CTD_human
MESH:D017449	CXCL2	CTD_human
MESH:D017449	HSD11B1	CTD_human
MESH:D017449	IFNG	CTD_human
MESH:D017449	IL1A	CTD_human
MESH:D017449	IL2	CTD_human
MESH:D017449	IL2RA	CTD_human
MESH:D017449	IL4	CTD_human
