common-names	food-name	food-id	food-category	scientific-name	tax-id
	Gaultheria pyroloides	Plant ID:95633	Miscellaneous	Gaultheria pyroloides	95633.0
pacific fawnlily	Pacific fawnlily	Plant ID:202133	Miscellaneous	Erythronium helenae	202133.0
sourwood	Sourwood	Plant ID:95636	Miscellaneous	Oxydendrum arboreum	95636.0
	Maclura tricuspidata	Plant ID:210328	Fruit	Maclura tricuspidata	210328.0
	Erythronium hendersonii	Plant ID:202136	Miscellaneous	Erythronium hendersonii	202136.0
	Euscaphis japonica	Plant ID:210332	Miscellaneous	Euscaphis japonica	210332.0
white avalanche lily	White avalanche lily	Plant ID:202142	Miscellaneous	Erythronium montanum	202142.0
manamana; moki; mother spleenwort; hen and chickens fern	Manamana	Plant ID:169375	Miscellaneous	Asplenium bulbiferum	169375.0
sierra fawnlily	Sierra fawnlily	Plant ID:202143	Miscellaneous	Erythronium multiscapideum	202143.0
	Elaeocarpus dentatus	Plant ID:1406369	Miscellaneous	Elaeocarpus dentatus	1406369.0
giant white fawnlily	Giant white fawnlily	Plant ID:202146	Miscellaneous	Erythronium oregonum	202146.0
oyster plant; salsify	Oyster plant	Plant ID:13731	Miscellaneous	Tragopogon porrifolius	13731.0
purple fawnlily	Purple fawnlily	Plant ID:202148	Miscellaneous	Erythronium purpurascens	202148.0
	Paeonia szechuanica	Plant ID:62885	Miscellaneous	Paeonia szechuanica	62885.0
	Picrasma quassioides	Plant ID:210334	Miscellaneous	Picrasma quassioides	210334.0
	Hydrangea aspera	Plant ID:185767	Miscellaneous	Hydrangea aspera	185767.0
mahogany fawnlily	Mahogany fawnlily	Plant ID:202152	Miscellaneous	Erythronium revolutum	202152.0
	Ptelea trifoliata	Plant ID:210336	Miscellaneous	Ptelea trifoliata	210336.0
lungwort	Lungwort	Plant ID:136616	Miscellaneous	Pulmonaria officinalis	136616.0
ckaisalla; rucki	Ckaisalla	Plant ID:136614	Miscellaneous	Solanum x juzepczukii	136614.0
	Solanum stoloniferum	Plant ID:62892	Miscellaneous	Solanum stoloniferum	62892.0
	Thladiantha dubia	Plant ID:210344	Miscellaneous	Thladiantha dubia	210344.0
	Valeriana celtica	Plant ID:243115	Miscellaneous	Valeriana celtica	243115.0
	Angelica sylvestris	Plant ID:54703	Miscellaneous	Angelica sylvestris	54703.0
pop a gun; yagrumo hembra; trumpet tree; snakewood; embauba	Pop a gun	Plant ID:210352	Miscellaneous	Cecropia peltata	210352.0
	Erythronium tuolumnense	Plant ID:202159	Miscellaneous	Erythronium tuolumnense	202159.0
	Pseudognaphalium hypoleucum	Plant ID:415154	Miscellaneous	Pseudognaphalium hypoleucum	415154.0
	Epilobium hirsutum	Plant ID:210355	Miscellaneous	Epilobium hirsutum	210355.0
	Aster indicus	Plant ID:415155	Miscellaneous	Aster indicus	415155.0
sweet unicorn plant	Sweet unicorn plant	Plant ID:185775	Miscellaneous	Proboscidea fragrans	185775.0
large cranberry; american cranberry	Large cranberry	Plant ID:13750	Fruit	Vaccinium macrocarpon	13750.0
	Cnidium officinale	Plant ID:54711	Miscellaneous	Cnidium officinale	54711.0
	Emilia sonchifolia	Plant ID:415160	Miscellaneous	Emilia sonchifolia	415160.0
	Cymopterus globosus	Plant ID:54713	Miscellaneous	Cymopterus globosus	54713.0
	Castanopsis tribuloides	Plant ID:1914301	Miscellaneous	Castanopsis tribuloides	1914301.0
dooryard violet; blue praire violet; common blue violet	Dooryard violet	Plant ID:13758	Miscellaneous	Viola sororia	13758.0
osha	Osha	Plant ID:54719	Miscellaneous	Ligusticum porteri	54719.0
	Tribulus terrestris	Plant ID:210369	Vegetable	Tribulus terrestris	210369.0
	Torreya fargesii	Plant ID:120259	Miscellaneous	Torreya fargesii	120259.0
	Vitis romanetii	Plant ID:882115	Miscellaneous	Vitis romanetii	882115.0
	Trachymene incisa	Plant ID:128457	Miscellaneous	Trachymene incisa	128457.0
	Artemisia maritima	Plant ID:669130	Miscellaneous	Artemisia maritima	669130.0
	Hypericum ascyron	Plant ID:210378	Miscellaneous	Hypericum ascyron	210378.0
	Magnolia kobus	Plant ID:54732	Miscellaneous	Magnolia kobus	54732.0
shide kobushi; star magnolia	Shide kobushi	Plant ID:54733	Miscellaneous	Magnolia stellata	54733.0
	Artemisia montana	Plant ID:669134	Miscellaneous	Artemisia montana	669134.0
	Oxalis corymbosa	Plant ID:210382	Miscellaneous	Oxalis corymbosa	210382.0
sargent spruce	Sargent spruce	Plant ID:308686	Miscellaneous	Picea brachytyla	308686.0
	Picea purpurea	Plant ID:308687	Miscellaneous	Picea purpurea	308687.0
	Artemisia schmidtiana	Plant ID:669138	Miscellaneous	Artemisia schmidtiana	669138.0
	Bomarea salsilla	Plant ID:488914	Miscellaneous	Bomarea salsilla	488914.0
	Viola acuminata	Plant ID:210387	Miscellaneous	Viola acuminata	210387.0
irish shamrock; cuckoo bread	Irish shamrock	Plant ID:341461	Miscellaneous	Oxalis acetosella	341461.0
	Irvingia gabonensis	Plant ID:79319	Miscellaneous	Irvingia gabonensis	79319.0
	Angelica genuflexa	Plant ID:357848	Miscellaneous	Angelica genuflexa	357848.0
	Angelica keiskei	Plant ID:357850	Plant	Angelica keiskei	357850.0
	Veronica spuria	Plant ID:1193435	Miscellaneous	Veronica spuria	1193435.0
	Styphelia triflora	Plant ID:1390045	Miscellaneous	Styphelia triflora	1390045.0
	Angelica megaphylla	Plant ID:357854	Miscellaneous	Angelica megaphylla	357854.0
	Alibertia patinoi	Plant ID:136672	Miscellaneous	Alibertia patinoi	136672.0
guava	Guava	Plant ID:120290	Fruit	Psidium guajava	120290.0
	Angelica ursina	Plant ID:357859	Miscellaneous	Angelica ursina	357859.0
	Rubus henryi	Plant ID:1521122	Miscellaneous	Rubus henryi	1521122.0
	Ehretia ovalifolia	Plant ID:79335	Miscellaneous	Ehretia ovalifolia	79335.0
	Decaisnea insignis	Plant ID:161261	Miscellaneous	Decaisnea insignis	161261.0
	Holboellia angustifolia	Plant ID:161262	Miscellaneous	Holboellia angustifolia	161262.0
	Holboellia grandiflora	Plant ID:161264	Miscellaneous	Holboellia grandiflora	161264.0
water jacket	Water jacket	Plant ID:87540	Miscellaneous	Lycium andersonii	87540.0
licorice polypody; licorice fern	Licorice polypody	Plant ID:38390	Miscellaneous	Polypodium glycyrrhiza	38390.0
	Eriodictyon trichocalyx	Plant ID:79351	Miscellaneous	Eriodictyon trichocalyx	79351.0
european water clover	European water clover	Plant ID:13816	Miscellaneous	Marsilea quadrifolia	13816.0
	Ricinodendron heudelotii	Plant ID:316919	Miscellaneous	Ricinodendron heudelotii	316919.0
maidenhair fern	Maidenhair fern	Plant ID:13818	Miscellaneous	Adiantum capillus-veneris	13818.0
maitake	Maitake	Plant ID:5627	Fungus	Grifola frondosa	5627.0
	Ceanothus americanus	Plant ID:54778	Miscellaneous	Ceanothus americanus	54778.0
	Ceanothus cuneatus	Plant ID:54780	Miscellaneous	Ceanothus cuneatus	54780.0
	Ceanothus fendleri	Plant ID:54781	Miscellaneous	Ceanothus fendleri	54781.0
	Ceanothus integerrimus	Plant ID:54782	Miscellaneous	Ceanothus integerrimus	54782.0
cat breech; cat breeches	Cat breech	Plant ID:79360	Miscellaneous	Hydrophyllum capitatum	79360.0
	Ceanothus velutinus	Plant ID:54785	Miscellaneous	Ceanothus velutinus	54785.0
	Hydrophyllum tenuipes	Plant ID:79362	Miscellaneous	Hydrophyllum tenuipes	79362.0
	Urtica laetevirens	Plant ID:1303699	Miscellaneous	Urtica laetevirens	1303699.0
	Neoshirakia japonica	Plant ID:316936	Miscellaneous	Neoshirakia japonica	316936.0
	Sagittaria aginashi	Plant ID:1881609	Miscellaneous	Sagittaria aginashi	1881609.0
	Argemone mexicana	Plant ID:54796	Vegetable	Argemone mexicana	54796.0
	Hosta longissima	Plant ID:1758733	Miscellaneous	Hosta longissima	1758733.0
weeping love gras; weeping love gra; boer love gra; boer love gras; boer love grass; weeping love grass	Weeping love gras	Plant ID:38414	Miscellaneous	Eragrostis curvula	38414.0
	Teucrium massiliense	Plant ID:1209871	Miscellaneous	Teucrium massiliense	1209871.0
silver fir; yellow fir; white fir; lowland white fir; lowland fir; grand fir	Silver fir	Plant ID:46611	Miscellaneous	Abies grandis	46611.0
	Erigenia bulbosa	Plant ID:63005	Miscellaneous	Erigenia bulbosa	63005.0
karite nu; shea buttertree	Karite nu	Plant ID:292385	Miscellaneous	Vitellaria paradoxa	292385.0
berry catchfly	Berry catchfly	Plant ID:54818	Miscellaneous	Silene baccifera	54818.0
	Laser trilobum	Plant ID:63011	Miscellaneous	Laser trilobum	63011.0
	Ligusticum canadense	Plant ID:63012	Miscellaneous	Ligusticum canadense	63012.0
	Juniperus drupacea	Plant ID:103973	Miscellaneous	Juniperus drupacea	103973.0
	Phacelia ramosissima	Plant ID:79394	Miscellaneous	Phacelia ramosissima	79394.0
	Pistacia atlantica	Plant ID:434234	Miscellaneous	Pistacia atlantica	434234.0
	Urtica pilulifera	Plant ID:1435592	Miscellaneous	Urtica pilulifera	1435592.0
	Gentiana scabra	Plant ID:292393	Miscellaneous	Gentiana scabra	292393.0
	Berula erecta	Plant ID:54827	Miscellaneous	Berula erecta	54827.0
	Cryptotaenia canadensis	Plant ID:54828	Miscellaneous	Cryptotaenia canadensis	54828.0
giant fennel	Giant fennel	Plant ID:54829	Miscellaneous	Ferula communis	54829.0
	Osmorhiza longistylis	Plant ID:54830	Miscellaneous	Osmorhiza longistylis	54830.0
	Osmorhiza occidentalis	Plant ID:54831	Miscellaneous	Osmorhiza occidentalis	54831.0
	Urtica platyphylla	Plant ID:1435593	Miscellaneous	Urtica platyphylla	1435593.0
summer snowflake; loddon lily	Summer snowflake	Plant ID:54835	Miscellaneous	Leucojum aestivum	54835.0
	Pleurospermum uralense	Plant ID:63029	Miscellaneous	Pleurospermum uralense	63029.0
	Adenophora remotiflora	Plant ID:103991	Miscellaneous	Adenophora remotiflora	103991.0
terebinth; turpentine tree	Terebinth	Plant ID:434238	Miscellaneous	Pistacia terebinthus	434238.0
	Helianthus strumosus	Plant ID:382522	Miscellaneous	Helianthus strumosus	382522.0
	Seseli libanotis	Plant ID:63037	Miscellaneous	Seseli libanotis	63037.0
	Agoseris glauca	Plant ID:1234494	Miscellaneous	Agoseris glauca	1234494.0
	Codonopsis lanceolata	Plant ID:103999	Vegetable-Root	Codonopsis lanceolata	103999.0
japanese rose; japanese kerria; di tang hua	Japanese rose	Plant ID:120385	Miscellaneous	Kerria japonica	120385.0
	Orychophragmus violaceus	Plant ID:71234	Miscellaneous	Orychophragmus violaceus	71234.0
	Cirsium undulatum	Plant ID:1234499	Miscellaneous	Cirsium undulatum	1234499.0
	Narcissus jonquilla	Plant ID:54852	Miscellaneous	Narcissus jonquilla	54852.0
coconut palm	Coconut palm	Plant ID:13894	Fruit	Cocos nucifera	13894.0
	Rumex salicifolius	Plant ID:1234504	Miscellaneous	Rumex salicifolius	1234504.0
mukutree	Mukutree	Plant ID:63051	Miscellaneous	Aphananthe aspera	63051.0
	Rhagodia spinescens	Plant ID:1619532	Miscellaneous	Rhagodia spinescens	1619532.0
japanese hackberry	Japanese hackberry	Plant ID:63053	Miscellaneous	Celtis sinensis	63053.0
	Morus cathayana	Plant ID:226895	Miscellaneous	Morus cathayana	226895.0
	Sparganium erectum	Plant ID:767568	Miscellaneous	Sparganium erectum	767568.0
	Thelesperma megapotamicum	Plant ID:153168	Miscellaneous	Thelesperma megapotamicum	153168.0
leatherleaf elm; chinese elm; lacebark	Leatherleaf elm	Plant ID:63058	Miscellaneous	Ulmus parvifolia	63058.0
	Chelidonium majus	Plant ID:71251	Vegetable	Chelidonium majus	71251.0
	Yucca gloriosa	Plant ID:1087055	Miscellaneous	Yucca gloriosa	1087055.0
	Rubus moluccanus	Plant ID:1619541	Miscellaneous	Rubus moluccanus	1619541.0
	Trifolium bifidum	Plant ID:362602	Miscellaneous	Trifolium bifidum	362602.0
	Chlorocardium rodiei	Plant ID:128602	Miscellaneous	Chlorocardium rodiei	128602.0
honey locust; sweet locust; honeyshuck	Honey locust	Plant ID:54874	Miscellaneous	Gleditsia triacanthos	54874.0
	Hemiptelea davidii	Plant ID:63068	Miscellaneous	Hemiptelea davidii	63068.0
	Salix gracilistyla	Plant ID:439901	Miscellaneous	Salix gracilistyla	439901.0
	Salix hookeriana	Plant ID:439902	Miscellaneous	Salix hookeriana	439902.0
cinnamon; ceylon cinnamon	Cinnamon	Plant ID:128608	Herbs and Spices	Cinnamomum verum	128608.0
chosen kuruma yuri; kochang lily; dong bei bai he	Chosen kuruma yuri	Plant ID:489059	Miscellaneous	Lilium distichum	489059.0
	Satureja thymbra	Plant ID:49989	Miscellaneous	Satureja thymbra	49989.0
	Eucalyptus dives	Plant ID:87671	Miscellaneous	Eucalyptus dives	87671.0
	Elaeagnus oldhamii	Plant ID:669305	Miscellaneous	Elaeagnus oldhamii	669305.0
	Pectis papposa	Plant ID:169594	Miscellaneous	Pectis papposa	169594.0
	Clematis trichotoma	Plant ID:1857150	Miscellaneous	Clematis trichotoma	1857150.0
	Trichosanthes multiloba	Plant ID:1144447	Miscellaneous	Trichosanthes multiloba	1144447.0
kuro moji	Kuro moji	Plant ID:128640	Miscellaneous	Lindera umbellata	128640.0
	Thespesia populneoides	Plant ID:1382019	Miscellaneous	Thespesia populneoides	1382019.0
	Ardisia crispa	Plant ID:587398	Miscellaneous	Ardisia crispa	587398.0
	Tagetes lucida	Plant ID:169606	Miscellaneous	Tagetes lucida	169606.0
	Tagetes minuta	Plant ID:169607	Miscellaneous	Tagetes minuta	169607.0
canadian red pine; norway pine; red pine	Canadian red pine	Plant ID:54921	Miscellaneous	Pinus resinosa	54921.0
	Typha laxmannii	Plant ID:644747	Miscellaneous	Typha laxmannii	644747.0
	Typha orientalis	Plant ID:644748	Miscellaneous	Typha orientalis	644748.0
	Coprosma hirtella	Plant ID:1054349	Miscellaneous	Coprosma hirtella	1054349.0
shiro damo	Shiro damo	Plant ID:128655	Miscellaneous	Neolitsea sericea	128655.0
	Calystegia hederacea	Plant ID:480913	Miscellaneous	Calystegia hederacea	480913.0
	Coprosma moorei	Plant ID:1054354	Miscellaneous	Coprosma moorei	1054354.0
	Coprosma nitida	Plant ID:1054355	Miscellaneous	Coprosma nitida	1054355.0
	Lysichiton americanus	Plant ID:374417	Miscellaneous	Lysichiton americanus	374417.0
	Coprosma rhamnoides	Plant ID:1054361	Miscellaneous	Coprosma rhamnoides	1054361.0
	Achillea sibirica	Plant ID:2029211	Miscellaneous	Achillea sibirica	2029211.0
	Gevuina avellana	Plant ID:54939	Miscellaneous	Gevuina avellana	54939.0
	Acacia coriacea	Plant ID:218783	Miscellaneous	Acacia coriacea	218783.0
	Crambe cordifolia	Plant ID:71328	Miscellaneous	Crambe cordifolia	71328.0
	Stachys baicalensis	Plant ID:194209	Miscellaneous	Stachys baicalensis	194209.0
	Hypoxis hygrometrica	Plant ID:1037988	Miscellaneous	Hypoxis hygrometrica	1037988.0
	Crambe kotschyana	Plant ID:71337	Miscellaneous	Crambe kotschyana	71337.0
	Crambe maritima	Plant ID:71339	Miscellaneous	Crambe maritima	71339.0
	Crambe orientalis	Plant ID:71340	Miscellaneous	Crambe orientalis	71340.0
	Telopea speciosissima	Plant ID:54955	Miscellaneous	Telopea speciosissima	54955.0
	Crambe tatarica	Plant ID:71346	Miscellaneous	Crambe tatarica	71346.0
	Iris cristata	Plant ID:292531	Miscellaneous	Iris cristata	292531.0
red mombin; purple mombin; jocote; ovo	Red mombin	Plant ID:341683	Miscellaneous	Spondias purpurea	341683.0
	Viola x wittrockiana	Plant ID:456371	Miscellaneous	Viola x wittrockiana	456371.0
buchanweed; hairy brassica	Buchanweed	Plant ID:71354	Miscellaneous	Hirschfeldia incana	71354.0
coyote mint	Coyote mint	Plant ID:980672	Miscellaneous	Monardella villosa	980672.0
	Ajuga reptans	Plant ID:38596	Miscellaneous	Ajuga reptans	38596.0
	Persicaria virginiana	Plant ID:46788	Miscellaneous	Persicaria virginiana	46788.0
tall rocket	Tall rocket	Plant ID:71365	Miscellaneous	Sisymbrium altissimum	71365.0
	Chenopodium pallidicaule	Plant ID:882375	Miscellaneous	Chenopodium pallidicaule	882375.0
jambu	Jambu	Plant ID:980680	Miscellaneous	Allium stracheyi	980680.0
	Pancratium maritimum	Plant ID:644807	Miscellaneous	Pancratium maritimum	644807.0
	Rubus calycinus	Plant ID:421241	Miscellaneous	Rubus calycinus	421241.0
breadfruit	Breadfruit	Plant ID:194251	Fruit	Artocarpus altilis	194251.0
	Caryocar brasiliense	Plant ID:480971	Miscellaneous	Caryocar brasiliense	480971.0
	Brosimum alicastrum	Plant ID:194253	Miscellaneous	Brosimum alicastrum	194253.0
	Oxyria digyna	Plant ID:284366	Miscellaneous	Oxyria digyna	284366.0
zang bian da huang; himalayan rhubarb	Zang bian da huang	Plant ID:284363	Miscellaneous	Rheum australe	284363.0
windmill palm	Windmill palm	Plant ID:14027	Miscellaneous	Trachycarpus fortunei	14027.0
	Symplocos sumuntia	Plant ID:251602	Miscellaneous	Symplocos sumuntia	251602.0
longleaf ground cherry; common ground cherry	Longleaf ground cherry	Plant ID:161495	Miscellaneous	Physalis longifolia	161495.0
	Laportea canadensis	Plant ID:194269	Miscellaneous	Laportea canadensis	194269.0
rocky Mountain columbine	Rocky mountain columbine	Plant ID:218851	Miscellaneous	Aquilegia coerulea	218851.0
hoary cres; perennial peppergrass; perennial peppergra; hoary cress; heart podded hoary cres; heart podded hoary cress; hoary cre; heart podded hoary cre; perennial peppergras; whitetop	Hoary cres	Plant ID:153317	Miscellaneous	Lepidium draba	153317.0
	Larix decidua	Plant ID:71402	Miscellaneous	Larix decidua	71402.0
	Larix lyallii	Plant ID:71405	Miscellaneous	Larix lyallii	71405.0
maruba ke sumire	Maruba ke sumire	Plant ID:333555	Miscellaneous	Viola collina	333555.0
longleaf pine	Longleaf pine	Plant ID:46836	Miscellaneous	Pinus palustris	46836.0
	Weigela coraeensis	Plant ID:79610	Miscellaneous	Weigela coraeensis	79610.0
gray's biscuitroot	Gray's biscuitroot	Plant ID:38651	Miscellaneous	Lomatium grayi	38651.0
	Crepis sancta	Plant ID:268028	Miscellaneous	Crepis sancta	268028.0
	Lepidium hyssopifolium	Plant ID:153341	Miscellaneous	Lepidium hyssopifolium	153341.0
	Weigela decora	Plant ID:79611	Miscellaneous	Weigela decora	79611.0
	Lepidium latifolium	Plant ID:153343	Miscellaneous	Lepidium latifolium	153343.0
	Crepis vesicaria	Plant ID:268032	Miscellaneous	Crepis vesicaria	268032.0
black apricot; zi xing	Black apricot	Plant ID:1963777	Miscellaneous	Prunus x dasycarpa	1963777.0
	Weigela hortensis	Plant ID:79614	Miscellaneous	Weigela hortensis	79614.0
	Aster koraiensis	Plant ID:947972	Miscellaneous	Aster koraiensis	947972.0
american sea rocket	American sea rocket	Plant ID:349956	Miscellaneous	Cakile edentula	349956.0
	Lepidium meyenii	Plant ID:153348	Miscellaneous	Lepidium meyenii	153348.0
alpine sheep sorrel	Alpine sheep sorrel	Plant ID:317191	Miscellaneous	Rumex paucifolius	317191.0
	Lepidium nitidum	Plant ID:153352	Miscellaneous	Lepidium nitidum	153352.0
	Pelargonium fragrans	Plant ID:1881864	Miscellaneous	Pelargonium fragrans	1881864.0
rosy dock; ambari; bladder dock	Rosy dock	Plant ID:317192	Miscellaneous	Rumex vesicarius	317192.0
	Scabiosa japonica	Plant ID:183573	Miscellaneous	Scabiosa japonica	183573.0
	Lepidium perfoliatum	Plant ID:153358	Miscellaneous	Lepidium perfoliatum	153358.0
	Buchanania lanzan	Plant ID:1357583	Miscellaneous	Buchanania lanzan	1357583.0
	Crocus cancellatus	Plant ID:481041	Miscellaneous	Crocus cancellatus	481041.0
	Maclura cochinchinensis	Plant ID:194324	Miscellaneous	Maclura cochinchinensis	194324.0
	Lepidium ruderale	Plant ID:153365	Miscellaneous	Lepidium ruderale	153365.0
jeffrey pine	Jeffrey pine	Plant ID:55061	Miscellaneous	Pinus jeffreyi	55061.0
pacific ponderosa pine	Pacific ponderosa pine	Plant ID:55062	Miscellaneous	Pinus ponderosa	55062.0
	Pseudowintera colorata	Plant ID:22294	Miscellaneous	Pseudowintera colorata	22294.0
	Hieracium umbellatum	Plant ID:268065	Miscellaneous	Hieracium umbellatum	268065.0
tortured willow	Tortured willow	Plant ID:349989	Miscellaneous	Salix matsudana	349989.0
	Phanera vahlii	Plant ID:653097	Miscellaneous	Phanera vahlii	653097.0
	Ixeris stolonifera	Plant ID:268077	Miscellaneous	Ixeris stolonifera	268077.0
	Podocarpus lawrencei	Plant ID:120621	Miscellaneous	Podocarpus lawrencei	120621.0
	Ammophila arenaria	Plant ID:96047	Miscellaneous	Ammophila arenaria	96047.0
	Lapsana communis	Plant ID:268080	Miscellaneous	Lapsana communis	268080.0
mosochiku; kikko chiku; mhousou; moso bamboo	Mosochiku	Plant ID:38705	Miscellaneous	Phyllostachys edulis	38705.0
	Crocus kotschyanus	Plant ID:481073	Miscellaneous	Crocus kotschyanus	481073.0
	Podocarpus nivalis	Plant ID:120625	Miscellaneous	Podocarpus nivalis	120625.0
	Podocarpus nubigenus	Plant ID:120627	Miscellaneous	Podocarpus nubigenus	120627.0
water pepper	Water pepper	Plant ID:46901	Miscellaneous	Persicaria hydropiper	46901.0
	Sporobolus giganteus	Plant ID:96053	Miscellaneous	Sporobolus giganteus	96053.0
	Podocarpus salignus	Plant ID:120631	Miscellaneous	Podocarpus salignus	120631.0
